,nombre,direccion
3814,INTELLIGENT OUTSOURCING SOLUTIONS  SA DE CV,SANTA FE OFICINA 170 6 3#4 LOMAS DE SANTA FE ALVARO OBREGON 1219 CDMX
3815,VANGUARDIA EN INGENIERIA Y ARQUITECTURA  SA DE CV,ENSENADA 138 43 HIPODROMO CUAUHTEMOC 6100 CDMX
3816,BLUE TOP SERVICES  SA DE CV,AVENIDA VASCO DE QUIROGA 3900 T A PISO10B SANTA FE CUAJIMALPA CUAJIMALPA DE MORELOS 5348 CDMX
3817,GRUPO COMERCIAL SALESTRA  SA DE CV,HACIENDA LA COTERA MANZANA 9 LOTE 22 CASA 201 GEOVILLAS SANTA BARB IXTAPALUCA 56535 Estado de Mexico
3818,CREACIONES DORALY SA DE CV,CARRETERA NACIONAL 125 nan SABINAS HIDALGO CENTRO SABINAS HIDALGO 65200 Nuevo Leon
3819,GRUPO MUEBLERO ECO HOGAR  SA DE CV  SA DE CV,JUAREZ 348 nan SAN FRANCISCO DEL RINCON CENTR SAN FRANCISCO DEL RINCON 36300 Guanajuato
3820,PRONASERV  SA DE CV,FRANCISCO MARQUEZ SIN NUM nan LA FUENTE TEQUISQUIAPAN 76786 Queretaro
3821,PRODUCTOS LACTEOS BLANQUITA  SA DE CV,6 DE NOVIEMBRE 1980 nan MIGUEL HIDALGO IRAPUATO 36550 Guanajuato
3822,MEXICO TRADICION ORGANICA  SA DE CV,ACADEMICO DE LETRAN 7 L1 ANDRES QUINTANA ROO MORELIA 58088 Michoacan
3823,CONFORT TOTAL  SA DE CV,LOMA LEJANA 170 nan LOMAS DEL VALLE MORELIA 58170 Michoacan
3824,CONSULTORIA Y MEDIACIONES COMERCIALES SA DE CV,PERIODISMO 2539 A JARDINES DE TORREMOLINOS MORELIA 58197 Michoacan
3825,"INGENIERIA MANAUTA, SA DE CV",LAGON CONSTANZA 18 nan ANAHUAC MIGUEL HIDALGO 11320 CDMX
3826,"CALZADO NOVEDOSO, SA DE CV",AVENIDA VICENTE GUERRERO 236 nan CENTRO JUAREZ 32000 Chihuahua
3827,WILLYS TIRES  SA DE CV,RICARDO FLORES MAGON 4407 nan PACIFICO CHIHUAHUA 31030 Chihuahua
3828,CASTILLO MARKET  SA DE CV,PASEO REAL 185 nan FRACC EL MIRADOR URUAPAN 60010 Michoacan
3829,FARIDALF MEXICANA SA DE CV,ALONSO CANO 122 nan ALFONSO XIII ALVARO OBREGON 1460 CDMX
3830,MM PROYECTOS  SA DE CV,PRAGA 26 PH JUAREZ CUAUHTEMOC 6600 CDMX
3831,ZUKEBA MEXICO  SA DE CV,ANDRES MOLINA ENRIQUEZ 4420 301 VIADUCTO PIEDAD IZTACALCO 8200 CDMX
3832,PROYECTOS ELECTRICOSDE LA LAGUNA  SA DE CV,CALLE INVIERNO 1772 nan MIGUEL DE LA MADRID GOMEZ PALACIO 35015 Durango
3833,MULTISERVICIOS CERROQUE  SA DE CV,CALZ GUADALUPE VICTORIA 552 nan LAS BRISAS LERDO 35153 Durango
3834,SAAD GLOBAL MARKETING  SA DE CV,TINTORETO 43 nan SANTA MARIA NONOALCO BENITO JUAREZ 3700 CDMX
3835,ZACMOR AUTOMOTRIZ SA DE CV,PRIVADA 6 A SUR 6303 ######## LAGULENA PUEBLA 72580 Puebla
3836,"INTEGRALES MIAG,  SA DE CV",AV DIECIOCHO DE MARZO 531 nan LA NOGALERA GUADALAJARA 44470 Jalisco
3837,COMPAIA DE AJUSTES Y PERITAJES INTEGRALES  SA DE CV,ALBERTO CINTA 143 nan JOSE LOPEZ PORTILLO ZAPOPAN 45180 Jalisco
3838,"BOTAS ESTABLO, SA DE CV",BLVD GABRIEL LEYVA SOLANO 595 3 CENTRO CULIACAN 80000 Sinaloa
3839,COMERCIALIZADORA CARLRAM  SA DE CV,SAN JUAN DE LOS LAGOS 9 nan VALLARTA PONIENTE GUADALAJARA 44110 Jalisco
3840,FRUTAS ROGENA  SA DE CV,FRANCISCO ZARCO 127 nan PERIODISTA URUAPAN 60128 Michoacan
3841,SONORA S MEAT IMP SA DE CV,AV VALLARTA 5543 nan JOCOTAN ZAPOPAN 45017 Jalisco
3842,GRUAS APSA  SA DE CV,PEPE MARTINEZ 100 nan SANTA CRUZ DEL ASTIL EL ARENAL 45360 Jalisco
3843,HIDRAULICOS TRUJILLO SA DE CV,FICUS 2 nan SAN JUAN DE OCOTAN ZAPOPAN 45019 Jalisco
3844,CORPORATIVO IMAGEN MAESTRA  SA DE CV,BOULEVARD DIAZ ORDAS 105 6 IRAPUATO CENTRO IRAPUATO 36500 Guanajuato
3845,SOLUCIONES INTEGRALES DE ALTA TENSION  SA DE CV,PLATEROS 132 7 PANORAMA LEON 37160 Guanajuato
3846,SEGURIDAD PRIVADA URBANA ACTUALIZADA  SA DE CV,LA LUNA 2891 30B JARDINES DEL BOSQUE GUADALAJARA 44520 Jalisco
3847,SINALOA BLOCK  SA DE CV,REFORMA 2007 B 407 FLAMINGOS MAZATLAN 82149 Sinaloa
3848,TAPATIOS PRODUCTOS DE LIMPIEZA  SA DE CV,AV IMPERIO SUR 52 C LA EXPERIENCIA ZAPOPAN 45198 Jalisco
3849,MANUFACTURAS EL VERDE  SA DE CV,CARRETERA CAMINO SAN MARTIN 2100 nan TLAQUEPAQUE CENTRO SAN PEDRO TLAQUEPAQUE 45500 Jalisco
3850,SERVICIO AUTOMOTRIZ COLIMAN SA DE CV,AV REY COLIMAN 350 nan COLIMA CENTRO COLIMA 28000 Colima
3851,CLOVER RENTE UN AUTO SA DE CV,VILLAS VALLARTA LOCAL 28 A VILLAS VALLARTA PUERTO VALLARTA 48310 Jalisco
3852,NEKMA BAZAR DE MOTORES Y MAQUINARIA INDUSTRIAL  SA DE CV,CRT MEXICO QUERETARO KM 198#5 LOTE 80 EL CARMEN EL MARQUES 76240 Queretaro
3853,CLEANFACTOR  SA DE CV,GARCIA DIEGO 450 nan TEQUISQUIAPAN SAN LUIS POTOSI 78230 San Luis Potosi
3854,CALIMPIEZA S DE RL DE CV,DAMIAN CARMONA 915 C SAN LUIS POTOSI CENTRO SAN LUIS POTOSI 78000 San Luis Potosi
3855,GRIVIC S DE RL DE CV,LA VIRREYNA 135 nan TEPEYAC SAN LUIS POTOSI 78384 San Luis Potosi
3856,MAPLE TOURS OPERATOR SA DE CV,SIERRA MADRE 526 nan INDEPENDENCIA ORIENT GUADALAJARA 44340 Jalisco
3857,INTEGRACIONES ESENCIALES  SA DE CV,MARIANO ESCOBEDO PTE 21 nan CENTRO SANTIAGO DE QUERETARO 76000 Queretaro
3858,LATINOAMERICANA DE INGENIERIA CIVIL  SA DE CV,VIVEROS 113 A GARITA DE JALISCO SAN LUIS POTOSI 78294 San Luis Potosi
3859,ELECTRICA HERGU  SA DE CV,PRIV 32 A NORTE 620 nan EL CRISTO PUEBLA 72340 Puebla
3860,LLANTAS Y SUSPENSIONES ROYAL  SA DE CV,AVENIDA INDEPENDENCIA 213 A CHAPULTEPEC PUEBLA 72320 Puebla
3861,D.A.L.O.S. GLOBAL  SA DE CV,PLATON 329 B INFONAVIT BUENAVISTA VERACRUZ 91850 Veracruz
3862,PROCESS CONTROL AND AUTOMATION  SA DE CV,NADIR 1 nan GEOVILLAS DEL PTO VERACRUZ 91777 Veracruz
3863,GLOBAL 9 VERACRUZ SA DE CV,MARIO MOLINA 1179 1 VERACRUZ CENTRO VERACRUZ 91700 Veracruz
3864,SPECAD  SA DE CV,DOCTOR HORACIO DIAZ CORREA 359 nan IGNACIO ZARAGOZA VERACRUZ 91910 Veracruz
3865,PRODESS DESARROLLO SOCIAL Y SERVICIOS SA DE CV,LIBRAMIENTO STA ISABEL 20 2 SANTA ISABEL CHOLULA SAN ANDRES CHOLULA 72845 Puebla
3866,"PORRAS GONZALEZ, SA DE CV",ADOLFO RUIZ CORTINES NO 2405 2405 nan LAZARO CARDENAS POZA RICA DE HIDALGO 93300 Veracruz
3867,CONSTRUCCIONES GARSO SA DE CV,CAMINO VIEJO A LA PITA SN nan LAS PALMAS TAPACHULA 30797 Chiapas
3868,ESTILOS DECORACION DE MEXICO  SA DE CV,C PLUTARCO ELIAS CALLES 317 nan JESUS GARCIA CENTRO 86040 Tabasco
3869,AS SAFETY DE MEXICO  SA DE CV,EL COUNTRY BODEGA A nan LAZARO CARDENAS 1A S CENTRO 86280 Tabasco
3870,EMPACADORA DE CITRICOS FAGASA  SA DE CV,PROLONGACION SOTO Y GAMA SN SN PRIMERO DE MAYO MARTINEZ DE LA TORRE 93605 Veracruz
3871,ELITESAT NETWORKS  SA DE CV,PRIVADA ERMITA 5 5 EL CAPIRI JIUTEPEC 62570 Morelos
3872,GRUPO NP CONSTRUCCIONES  SA DE CV,ROBERTO POSADA 8 nan CENTRO ACAPULCO DE JUAREZ 39300 Guerrero
3873,INGENIERIA. Y MAQUINADOS DE PRECISION RECILLAS  SA DE CV,ISIDRO FABELA SN nan ISIDRO FABELA SAN MATEO ATENCO 52100 Estado de Mexico
3874,CAMIONES JAPONESES DE BAJA CALIFORNIA SA DE CV,BLVD INDUSTRIAL 19272 nan CIUDAD INDUSTRIAL TIJUANA 22444 Baja California
3875,SMART COPIERS  SA DE CV,AVENIDA 20 DE NOVIEMBRE 79 nan HIDALGO TIJUANA 22046 Baja California
3876,OUTLET-COM  SA DE CV,BLVD INSURGENTES 18141 3 RIO TIJUANA 3A ETAPA TIJUANA 22226 Baja California
3877,FIXTURAS Y POKA YOKEVANGU  SA DE CV,AVENIDA AGUILA AZTECA 20051 14 PRESIDENTES TIJUANA 22215 Baja California
3878,DISTRIBUIDORA FRONTERIZA DE LLANTAS  SA DE CV,AV ERMITA 1 nan STA CRUZ TIJUANA 22500 Baja California
3879,NACIONAL PROVEEDORA DE HORTALIZAS  SA DE CV,SEGUNDA MODULO N LOCAL 20 SN 101 MERCADO DE ABASTOS CULIACAN 80299 Sinaloa
3880,CLN EDIFICACIONES Y PROYECTOS  SA DE CV,ESTADO DE CHIHUAHUA 1692 nan LAS QUINTAS CULIACAN 80060 Sinaloa
3881,MULTISERVICIOS Y ACABADOS EL CULICHI  SA DE CV,BLVR ENRIQUE SANCHEZ ALONSO 1523 NTE 14 DESARROLLO URBANO 3 CULIACAN 80020 Sinaloa
3882,TECNOLOGIA ALFA  SA DE CV,GERMAN GEDOVIUS 5 305 ZONA URBANA RIO TIJUANA TIJUANA 22010 Baja California
3883,COMERCIALIZADORA DE CARNICOS MAGANA  SA DE CV,MIGUEL HIDALGO 150 ######## TUXPAN CENTRO TUXPAN 49800 Jalisco
3884,BAJA CLEAN SERVICE  SA DE CV,LEONARDO PRADO SN nan ISLAS AGRARIAS A MEXICALI 21600 Baja California
3885,LA NUEVA JAPONESA SA DE CV,BLAS VALENZUELA PTE 89 A CENTRO GUASAVE 81000 Sinaloa
3886,HYDROPOLYS EL MUNDO DEL AGUA  SA DE CV,BVLD 16 DE SEPTIEMBRE 129 LOCA 10 CENTRO GUASAVE 81000 Sinaloa
3887,GIANT MOTORS DE MEXICO  SA DE CV,MARCELINO DAVALOS 321 nan SOCHILOA CAJEME 85150 Sonora
3888,GRANOS DE FRANCO  SA DE CV,CAM A SAN JOSE DE GRACIA 2975 nan NOCHISTLAN CENTRO NOCHISTLAN DE MEJIA 99900 Zacatecas
3889,LULESA EVENTOS SA DE CV,CUERNAVACA 118 nan SAN BENITO HERMOSILLO 83190 Sonora
3890,HORAS BROWN LOGISTICS  SA DE CV,HACIENDA SAN ISIDRO 13 B 32 8 VALLES DE LA HACIEND TOLUCA 50210 Estado de Mexico
3891,ICTINEO S DE RL DE CV,ARQUIMIDES 19 PISO 6 BOSQUE DE CHAPULTEPE MIGUEL HIDALGO 11580 CDMX
3892,ALDEQUIM  SA DE CV,EUROPA 100 nan INDUSTRIAL UNIDAD NACIONAL II SANTA CATARINA 66367 Nuevo Leon
3893,JVV LOGISTICS  SA DE CV,HEROES DEL CA#ONERO 409 DESP1 TAMPICO CENTRO TAMPICO 89000 Tamaulipas
3894,HOJALATA CHUMA SA DE CV,CENTENARIO PONIENTE 79 ######## TLAPACOYAC CHIAUTEMPAN 90803 Tlaxcala
3895,LOBO Y LOBO ASESORES SA DE CV,GRANADA MZ 4 2 23 SUPERMANZANA 2A CENTRO BENITO JUAREZ 77500 Quintana Roo
3896,SURF AND MORE  SA DE CV,AVENIDA LUIS DONALDO COLOSIO MZA 3 LOTE 14 LOC A4 SUPERMANZANA 57 BENITO JUAREZ 77533 Quintana Roo
3897,COTA MUEBLES  SA DE CV,CARR A NAUTLA 200 nan CHIGNAULINGO TEZIUTLAN 73820 Puebla
3898,IMAGEN Y MERCADOTECNIA DIRECTA  SA DE CV,QUEBRADA 3840 nan RES LOMA BON ZAPOPAN 45086 Jalisco
3899,PRORECYCLING MEXICO S DE RL DE CV,PASEO DE LAS GAVIOTAS 65 1 PASEOS DEL LAGO SAN PEDRO TLAQUEPAQUE 45619 Jalisco
3900,POMAJ  SA DE CV,NUEVA CARR A CHAPALA 7806 nan LAS PINTITAS EL SALTO 45680 Jalisco
3901,AGROPRODUCTOS LA ROJEA  SA DE CV,PRIV MONTANAS 101 nan SANTA ANITA TLAJOMULCO DE ZUNIGA 45645 Jalisco
3902,ELECTRONICA KETER MAZAL  SA DE CV,AV ADOLFO LOPEZ MATEOS 4460 F G MIGUEL DE LA MADRID ZAPOPAN 45239 Jalisco
3903,AISLANTES Y SERVICIOS  SA DE CV,CIPRES 2130 nan DEL FRESNO 1A SECCION GUADALAJARA 44900 Jalisco
3904,"FORJA METAL, SA DE CV",PROLG GOBERNADOR CURIEL 515 nan GUADALUPE EJIDAL 1RA SECCION SAN PEDRO TLAQUEPAQUE 45599 Jalisco
3905,CONECTIVIDAD INTERNACIONAL  SA DE CV,CIRC AGUSTIN YA#EZ 2518 nan ARCOS VALLARTA GUADALAJARA 44130 Jalisco
3906,DISE ERVICIO INTEGRAL PARA LA CONSTR  SA DE CV,GUILLERMO BACA 3141 nan LOMAS DE POLANCO GUADALAJARA 44960 Jalisco
3907,DUFFERIN MEDIA GROUP SA DE CV,AV DIAMANTE 2475 nan BQUES DE LA VICTORIA GUADALAJARA 44540 Jalisco
3908,CONSTRUCTORA C M R C SA DE CV,REVOLUCION 382 C nan CENTRO AUTLAN DE NAVARRO 48900 Jalisco
3909,AGROBOX  SA DE CV,MINA DE PLATA 9 nan SAN JUAN EVANGELISTA URUAPAN 60060 Michoacan
3910,GRUPO DIALKA  SA DE CV,VICENTE GUERRERO 246 3 CENTRO SAHUAYO 59000 Michoacan
3911,PANIFICADORA TOVALDOS  SA DE CV,JUAREZ 207 nan CENTRO DEGOLLADO 47980 Jalisco
3912,SERVICIOS Y TRANSPORTES LANESEK DE AQUILA  SA DE CV,PRIV INDEPENDENCIA 1 nan CENTRO AQUILA 60870 Michoacan
3913,REFRIGUZMAN  SA DE CV,COLON 255 nan CIUDAD GUZMAN CENTRO ZAPOTLAN EL GRANDE 49000 Jalisco
3914,TEQUILA CARRILLOS SA DE CV,ABASOLO 23 B TEQUILA CENTRO TEQUILA 46400 Jalisco
3915,DISTRIBUIDORA VENTA Y MANTENIMIENTO DE GAS M M  SA DE CV,HDA TEPETITLAN 100 nan PRADO COAPA 2DA SECC TLALPAN 14350 CDMX
3916,BIDICHI  SA DE CV,AV RIO ED 58 CS 305 VILLA COAPA TLALPAN 14390 CDMX
3917,AVC TRADE RESEARCH  SA DE CV,EJE 10 SUR 444 BURD 2 302 LOS REYES COYOACAN COYOACAN 4330 CDMX
3918,CENTRO GASTRONOMICO LA BARRANCA  SA DE CV,AV LOPEZ PORTILLO 463 634 nan GUADALUPE VICTORIA ECATEPEC 55010 Estado de Mexico
3919,COMERTRAL  SA DE CV,FUENTE DE ROMA 152 A nan FUENTES DEL VALLE TULTITLAN 54910 Estado de Mexico
3920,TORNILLOS Y RESORTESVELHER  SA DE CV,2 NTE 2617 nan BOSQUES DE MANZANILL PUEBLA 72307 Puebla
3921,GRUPO INDUSTRIAL DAMAR  SA DE CV,CALLE JAZMINES 112 nan EL ENCANTO CARDENAS 86500 Tabasco
3922,SERVICIOS PETROLEROSPAS S DE RL DE CV,ANDADOR TENOSIQUE 7 nan SANCHEZ MAGALLANES CENTRO 86160 Tabasco
3923,IDEAS Y SOLUCIONES QUATTRO  SA DE CV,ASTRONOMOS 43 nan ESCANDON MIGUEL HIDALGO 11800 CDMX
3924,COIMPRIT S DE RL DE CV,29 NORTE 1019 A SAN ALEJANDRO PUEBLA 72090 Puebla
3925,MAG INGENIEROS CIVILES  SA DE CV,KRAMER 33 ######## ATLANTIDA COYOACAN 4370 CDMX
3926,CASA PROPIA DEL SURESTE SA DE CV,CALLE 4 DIAGONAL 165 DEPTO 2 MONTECRISTO MERIDA 97133 Yucatan
3927,AGRICOLA NUEVA CREACION  SA DE CV,NICOLAS BRAVO SN nan MIGUEL ALEMAN HERMOSILLO 83344 Sonora
3928,COMERCIALIZADORA GDLTOOLS  SA DE CV,LUIS PEREZ VERDIA 209 26 LADRON DE GUEVARA GUADALAJARA 44600 Jalisco
3929,GOMCO FURNITURE INDUSTRIES  SA DE CV,CALLE MAQUINISTAS 2826 A nan ARTESANOS SAN PEDRO TLAQUEPAQUE 45598 Jalisco
3930,ARLUZ INGENIERIA  SA DE CV,KINIC MZA 11 LOTE 2 P ALTA SUPERMANZANA 97 BENITO JUAREZ 77530 Quintana Roo
3931,OPERADORA GASTRONOMICA HECO  SA DE CV,AV VICENTE GUERRERO 1160 nan VISTA HERMOSA CUERNAVACA 62290 Morelos
3932,"GLOBE ALL, SA DE CV",DE LOS PIMAS 23 nan PARQUE INDUSTRIAL HERMOSILLO 83299 Sonora
3933,OPL ALMACEN Y SERVICIOS DE MEXICO  SA DE CV,AV DOMINGO DIEZ 2020 LOCAL 2 CHAMILPA CUERNAVACA 62210 Morelos
3934,MONTOYA AUTOMOTRIZ  SA DE CV,AVENIDA CONSTITUYENTES PONIENTE 42 nan CENTRO QUERETARO 76000 Queretaro
3935,ADMINISTRADORA SOLIDO  SA DE CV,AV LOPEZ MATEOS SUR 2077 42 2 JARDINES DE PLAZA DE GUADALAJARA 44510 Jalisco
3936,HOSPITAL POLICLINICALUCANO  SA DE CV,DE LAS TORRES  #CASI ESQ# AV# TLAHUAC# 3 nan SAN LORENZO TEZONCO IZTAPALAPA 9900 CDMX
3937,SINCROX TRADING  SA DE CV,KABAH 1592 nan PASEOS DEL SOL ZAPOPAN 45050 Jalisco
3938,REAL EXPRESS LOGISTICS GROUP  SA DE CV,NARDOS 1220 A WATERFILL RIO BRAVO JUAREZ 32550 Chihuahua
3939,IMET ESTAMPADO EN ETIQUETAS  SA DE CV,PRIV COPAN 4903 nan REFORMA AGUA AZUL PUEBLA 72430 Puebla
3940,"STUDIO GRAFICO, SA DE CV",FRANCISCO LEON DE LA BARRA 11 nan SAN JAVIER SANTIAGO DE QUERETARO 76020 Queretaro
3941,GRUPO EMPRESARIAL SHTEINMAN  SA DE CV,INDEPENDECIA 72 405 CENTRO AREA 5 CUAUHTEMOC 6050 CDMX
3942,"PAROYGO, SA DE CV",CIPRES 52 nan VIVEROS DE XALOSTOC ECATEPEC DE MORELOS 55340 Estado de Mexico
3943,DISTRIBUIDORA SUPERANY DE HUETAMO  SA DE CV,AV MADERO SUR 15 nan CENTRO HUETAMO 61940 Michoacan
3944,INGENIERIA EN REHABILITACION DE BOMBAS  SA DE CV,CLAVELES 77 nan BELLO HORIZONTE TULTITLAN 54940 Estado de Mexico
3945,INDUSTRIAS FORESTALES GAMERO SA DE CV,CARRET DGO MAZATLAN KM 97 nan DOMICILIO CONOCIDO PUEBLO NUEVO 34950 Durango
3946,ALUVIDTEX  SA DE CV,JOSEFA ORTIZ DE DOMINGUEZ NTE 62 nan DOMINGO ARENAS SAN MARTIN TEXMELUCAN 74050 Puebla
3947,HESRAT ASOCIADOS SA DE CV,JOSE APOLINAR NIETO 29 nan BQUES DE TETLAMEYA COYOACAN 4730 CDMX
3948,ACEROS Y LAMINAS DE CHILPANCINGO  SA DE CV,AV HDA DE LA LLAVE 3 MZ 4 LT 14 ED 2 403 HACIENDA DEL PARQUE 2A SECCION CUAUTITLAN IZCALLI 54769 Estado de Mexico
3949,ANTOELI  SA DE CV,CALLE TULIPAN 102 nan CIUDAD JARDIN COYOACAN 4370 CDMX
3950,HEALTHCARE SYSTEMS DE MEXICO SA DE CV,LAFAYETTE 115 nan COL ANZURES MIGUEL HIDALGO 11590 CDMX
3951,DISTRIBUIDORA INTERNACIONAL DE RIVERA SA DE CV,GUATEMALA 1913 nan DEL SUR GUADALAJARA 44920 Jalisco
3952,VETERINARIA EL GANADOR  SA DE CV,MATAMOROS 6 B SAN JUAN DEL RIO CENTRO SAN JUAN DEL RIO 76800 Queretaro
3953,COMPANIA GENERAL DE OPERACIONES Y SERVICIOS  SA DE CV,PALMA REAL LT 6 nan FRACC G RICALDE CD INDUSTRIAL MERIDA 97288 Yucatan
3954,ARGO SISTEMAS DE PROTECCION  SA DE CV,HERIBERTO FRIAS 516 nan NARVARTE BENITO JUAREZ 3020 CDMX
3955,CONSTRUCCIONES GARNAV  SA DE CV,ALTAMIRA 1008 OTE 11 2 TAMPICO CENTRO TAMPICO 89000 Tamaulipas
3956,MASTERBOOKS  SA DE CV,CERRADA DE MORELOS 42 ######## XOCOYAHUALCO TLALNEPANTLA DE BAZ 54080 Estado de Mexico
3957,STYLO CREATIVO SA DE CV,C SUR 27 MZ 27 LT 246 LEYES DE REFORMA 1A SECCION IZTAPALAPA 9310 CDMX
3958,SERVICIOS DE VALOR LONGITUD  SA DE CV,EUGENIO SUE 71 2 POLANCO V SECCION MIGUEL HIDALGO 11560 CDMX
3959,SYSTEM VOICE ADVANCED  SA DE CV,TUXPAN 32 101 ROMA SUR CUAUHTEMOC 6760 CDMX
3960,VEOBUS  SA DE CV,JALAPA 92 102 ROMA NORTE CUAUHTEMOC 6700 CDMX
3961,TEXCODI  SA DE CV,CDA DE REFORMA 3 nan VICENTE RIVA PALACIO TEXCOCO 56200 Estado de Mexico
3962,SISTEMAS INTEGRADOS DE SEGURIDAD INTERNACIONAL SA DE CV,JUAREZ SN nan CONCEPCION JOLALPAN TEPETLAOXTOC 56070 Estado de Mexico
3963,SISTEMAS DE TRANSPORTACION MEXICANA  SA DE CV,ALLENDE 205 nan TEXCOCO DE MORA CENTRO TEXCOCO 56100 Estado de Mexico
3964,PROYECTOS ESPECIALIZADOS EN PYMES  SA DE CV,AV ADOLFO LOPEZ MATEOS 115 A DESP 4 MEXICO NUEVO ATIZAPAN DE ZARAGOZA 52966 Estado de Mexico
3965,PRACTICAS DE NEGOCIOS  SA DE CV,RDA DEL PATRON 12 nan RANCHO SAN JOSE TOLUCA 50210 Estado de Mexico
3966,ESTRATEGIA Y SOLUCIONES INTEGRALES DAGO  SA DE CV,AV MEXICO 5 nan STA MARIA AZTAHUAC IZTAPALAPA 9500 CDMX
3967,LUTHEMIS  SA DE CV,ISABEL LA CATOLICA 185 PISO 6 OBRERA CUAUHTEMOC 6800 CDMX
3968,GRUPO BYI  SA DE CV,SAN ANTONIO TOMATLAN 32 nan CENTRO AREA 3 CUAUHTEMOC 6020 CDMX
3969,BENDICION Y EXITO SA DE CV,MESONES 121 PISO 1 CENTRO AREA 1 CUAUHTEMOC 6000 CDMX
3970,MATERIALES FORTIN SA DE CV,STA TERESA 187 LT 8 JORGE NEGRETE GUSTAVO A MADERO 7280 CDMX
3971,CONSORCIO ASPAT  SA DE CV,SAN FRANCISCO 712 nan DEL VALLE CENTRO BENITO JUAREZ 3100 CDMX
3972,HM PRODUCCIONES  SA DE CV,TOPACIO 51 nan TRANSITO CUAUHTEMOC 6820 CDMX
3973,JL DISTRIBUCION CELULAR  SA DE CV,AV AZCAPOTZALCO 608 L C CENTRO DE AZCAPOTZAL AZCAPOTZALCO 2000 CDMX
3974,MI INTERNACIONAL SA DE CV,MANUEL ALTAMIRANO 134 C SAN RAFAEL CUAUHTEMOC 6470 CDMX
3975,CADPRE ESPECIALISTASEN PREFABRICACION A RQUITECTONI  SA DE CV,CARRETERA SANTA TERESA LOS CUES KM 14 SN EL BIMBALETE HUIMILPAN 76970 Queretaro
3976,OILTEKNE DE MEXICO  SA DE CV,LAGO ALBERTO 320 A 08 ANAHUAC I SECCION MIGUEL HIDALGO 11320 CDMX
3977,IMPERMEABILIZANTES TICOMAN  SA DE CV,CZA TICOMAN 480 LOC C LINDAVISTA NORTE GUSTAVO A MADERO 7300 CDMX
3978,MIBISA  SA DE CV,NORTE  7 A 4914 nan MAGDALENA DE LAS SAL GUSTAVO A MADERO 7760 CDMX
3979,STAMPALO  SA DE CV,TORIBIO MEDINA 112 nan ALGARIN CUAUHTEMOC 6880 CDMX
3980,"ROQUE PLAST, SA DE CV",CDA ADOLFO MANFREDI 7 nan FRACC IND EL PEDREGA ATIZAPAN DE ZARAGOZA 52968 Estado de Mexico
3981,ALL FIRE SECURITY SA DE CV,ANAXAGORAS 341 nan NARVARTE PONIENTE BENITO JUAREZ 3020 CDMX
3982,FUSION FARMACEUTICA  SA DE CV,YAJALEN 140 4918 CAFETALES COYOACAN 4918 CDMX
3983,COMERCIALIZADORA EXTENSA  SA DE CV,CALLE PUERTO COATZACOALCOS 40 1 CASAS ALEMAN GUSTAVO A MADERO 7580 CDMX
3984,FREDEL INGENIERIA Y ARQUITECTURA  SA DE CV,CALLE MARGARITAS 7 nan TORRES DE POTRERO ALVARO OBREGON 1840 CDMX
3985,ACHABA  SA DE CV,MARTIN MENDALDE 1320 DEP 322 DEL VALLE BENITO JUAREZ 3100 CDMX
3986,MVALVE DE MEXICO  SA DE CV,2DA CERRADA DE BOSQUES DE NIGERIA MZ 114 LT 77 3 DESP1 LOS HEROES DE TECAMA TECAMAC 55764 Estado de Mexico
3987,DISEO Y DECORACION HOTELERA PREMIUM SA DE CV,SAN LUIS 12:00 a. m. nan GRANJAS ESTRELLA IZTAPALAPA 9880 CDMX
3988,GASES Y SOLDADURAS DE ZUMPANGO  SA DE CV,AV HIDALGO 39 nan ZUMPANGO DE OCAMPO ZUMPANGO 55600 Estado de Mexico
3989,SERVICIOS EEM SA DE CV,LONDRES 234 nan DEL CARMEN COYOACAN 4100 CDMX
3990,"VIAJES HEROCHY, SA DE CV",AV CARAMELO PEREZ 843 nan BENITO JUAREZ NEZAHUALCOYOTL 57000 Estado de Mexico
3991,COMERCIALIZADORA VALVULERIA MEXICANA  SA DE CV,VENTURINA 31 nan LA JOYA IXTACALA TLALNEPANTLA DE BAZ 54160 Estado de Mexico
3992,GRUPO YUKON  SA DE CV,CADIZ 24 nan INSURGENTES MIXCOAC BENITO JUAREZ 3920 CDMX
3993,PROFIT PROMOTIONS FOR INDUSTRY AND TRADE SA DE CV,RET PEDREGAL 1 10 FUENTES DEL PEDREGAL TLALPAN 14140 CDMX
3994,GIFT & GIVE DE MEXICO  SA DE CV,CIRCUITO EMPRESARIAL LT 12 401 SAN FERNANDO LA HERRADURA HUIXQUILUCAN 52787 Estado de Mexico
3995,COPIADORAS IMPORTADAS USED  SA DE CV,12 DE JULIO DE 1859 LT 1276 nan LEYES DE REFORMA IZTAPALAPA 9310 CDMX
3996,HAGA LOGISTICS SA DE CV,RIO PANUCO 24 nan CUAUHTEMOC CUAUHTEMOC 6500 CDMX
3997,SISTEMAS INTERNACIONALES RISC  SA DE CV,AV PRESIDENTE MASARYK 191 802 POLANCO V SECCION MIGUEL HIDALGO 11560 CDMX
3998,WARE INTEGRACIONES EN INFORMATICA  SA DE CV,AV VASCO DE QUIROGA TORRE A 3900 10 B SANTA FE CUAJIMALPA CUAJIMALPA DE MORELOS 5348 CDMX
