,nombre,direccion
186,GANADERA EL RUBI  SA DE CV,FERNANDO BANDA 27 203 LOS LAURELES ZAPOPAN 45158 Jalisco
187,BATAS BOTAS Y UNIFORMES INDUSTRIALES SA DE CV,INDEPENDENCIA 647 nan INDEPENDENCIA PONIEN GUADALAJARA 44290 Jalisco
188,SELECCION DE HOTELES SA DE CV,CARDENAL 1106 nan MIRADOR DE SAN ISIDRO 3A SECCI ZAPOPAN 45133 Jalisco
189,ALIANZA INGENIEROS  SA DE CV,MIURA 1473 nan HACIENDA DEL TEPEYAC ZAPOPAN 45053 Jalisco
190,DISTRIBUIDORA CORO SAND  SA DE CV,RIO ALTAR 2627 nan EL ROSARIO GUADALAJARA 44890 Jalisco
191,TIVITSA  SA DE CV,TEAPAN 1527 nan SAN PEDRITO SAN PEDRO TLAQUEPAQUE 45625 Jalisco
192,SUPER SERVICIOS EL SALTO  SA DE CV,CARR EL SALTO AGUA BLANCA 1380 nan EL SALTO EL SALTO 45680 Jalisco
193,DULCES GOLOSINAS Y BOTANAS  SA DE CV,JUAN PABLO II 415 ######## TEPEYAC ZAPOPAN 45150 Jalisco
194,SERV ELECTRICO AIRE ACONDICIONADO Y REFRIGERACION  SA DE CV,PASEO LOMA NORTE 7754 nan LOMA DORADA TONALA 45418 Jalisco
195,ITRACK  SA DE CV,AV VALLARTA 6503 LOCAL D6 CIUDAD GRANJA ZAPOPAN 45010 Jalisco
196,GRAN CLASE EN MUEBLES SA DE CV,AV DEL BOSQUE 1300 nan PARQUE INDUSTRIAL EL BOSQUE II SAN PEDRO TLAQUEPAQUE 45590 Jalisco
197,DISTRIBUIDORA DE MORTERO Y CEMENTO SA DE CV,EJIDO DEL COLLI 401 nan LOMAS DEL COLLI ZAPOPAN 45037 Jalisco
198,ESTRUCTURA ESTETICA  SA DE CV,SAN DEMETRIO 111 nan JARDINES DE SAN IGNACIO ZAPOPAN 45040 Jalisco
199,MACROPRODUCTOS FORRAJEROS  SA DE CV,AV PASEO SOLARES 453 SN SOLARES ZAPOPAN 45019 Jalisco
200,DEKKEN DE MEXICO  SA DE CV,VICENTE TRIGO 47 nan TLAJOMULCO DE ZUNIGA TLAJOMULCO DE ZU#IGA 45640 Jalisco
201,EXCELENCIA EN CALZADO  SA DE CV,INDEPENDENCIA NORTE 3295 1Y2 ZC RICARDO FLORES MAGON GUADALAJARA 44300 Jalisco
202,INGENIERIA TECNICA AUTOMOTRIZ DE OCCIDENTE SA DE CV,LOPEZ DE LEGAZPI 2545 nan BOSQUES DE LA VICTOR GUADALAJARA 44540 Jalisco
203,POLICOMPUESTOS PLASTICOS  SA DE CV,CALLE PASEO DE LAS LOMAS 13 nan VOLCAN DEL COLLI ZAPOPAN 45069 Jalisco
204,"CELLULAR MASTER, SA DE CV",ASTURIAS 50 MALAGA 7 REAL DE VALDEPENAS ZAPOPAN 45130 Jalisco
205,GRUPO UNIVETZOO  SA DE CV,AVENIDA PATRIA 1150 12A MIRADOR DEL SOL ZAPOPAN 45054 Jalisco
206,MULTIFIBER GAMO D GDL S DE RL DE CV,CALLE MANZANA 1364 nan BALCONES DEL SOL ZAPOPAN 45068 Jalisco
207,"METALICOS DACAR, SA DE CV",CORDOBANES 2051 nan JARDINES DEL COUNTRY GUADALAJARA 44210 Jalisco
208,CASTELLANOS TOURS S DE RL DE CV,ARACELI SOUZA 5659 nan PASEOS DEL SOL ZAPOPAN 45079 Jalisco
209,CORPOTEKNIK  SA DE CV,AVENIDA  PATRIA 649 nan JARDINES UNIVERSIDAD ZAPOPAN 45110 Jalisco
210,ZAZ MUEBLES Y ALGO MAS  SA DE CV,CAMINO A STA ANA TEPETITLAN 1058 A#B#C PASEOS DEL BRISE#O ZAPOPAN 45236 Jalisco
211,EVENT MANAGEMENT & INCENTIVES  SA DE CV,PRADOS DE LOS TABACHINES 130 nan PRADOS TEPEYAC ZAPOPAN 45050 Jalisco
212,"HILADOS JIUTEPEC, SA DE CV",CAMINO A SAN GASPAR 5 BIS nan MIGUEL HIDALGO JIUTEPEC 62550 Morelos
213,PANIFICADORA CHAPULTEPEC LA PALOMA SA DE CV,AV CUAUHTEMOC 145 nan CHAPULTEPEC CUERNAVACA 62450 Morelos
214,PROMOTORA HOTELERA AMATLAN  SA DE CV,CARRET FED TEPOZTLAN AMATLAN KM 4 nan AMATLAN TEPOZTLAN 62520 Morelos
215,ADMINISTRADORA DE CENTROS TERAPEUTICOS YSPAS  SA DE CV,HERIBERTO FRIAS 939 nan DEL VALLE BENITO JUAREZ 3100 CDMX
216,MOTO RACING DE CUERNAVACA SA DE CV,ALVARO OBREGON 605 nan LA CAROLINA CUERNAVACA 62190 Morelos
217,SOLUCIONES INDUSTRIALES AUTOMATIZADAS SA DE CV,PRIV FRANCISCO LEYVA 178 A 1 MIGUEL HIDALGO CUERNAVACA 62040 Morelos
218,CONSULTORES EN EFECTIVIDAD GERENCIAL  SA DE CV,IGUALA 6 nan VISTA HERMOSA CUERNAVACA 62290 Morelos
219,ROVATO  SA DE CV,NUEVA HOLANDA 205 nan JARDINES DE REFORMA CUERNAVACA 62269 Morelos
220,PACAL ARMORING SA DE CV,3ER ANILLO DE CIRCUNVALACION 300C nan GRANJAS DE SAN ANTON IZTAPALAPA 9070 CDMX
221,"SOLAR AUTORENTAS, SA DE CV",BLVD BENITO JUAREZ 45 14 CUERNAVACA CENTRO CUERNAVACA 62000 Morelos
222,COMERCIALIZADORA DE GRANOS Y SEMILLAS IMSA  SA DE CV,AV CARRETERA EMILIANO ZAPATA A ZACATEPEC SN nan CENTRO EMILIANO ZAPATA 62765 Morelos
223,DIPSVA  SA DE CV,AV MORELOS SUR 114 LOCAL113 LAS PALMAS CUERNAVACA 62050 Morelos
224,GARMEN DISTRIBUCIONES ELECTRICAS  SA DE CV,AILE 5 nan VILLAS DEL DESCANSO JIUTEPEC 62550 Morelos
225,FRITURAS DE MORELOS  SA DE CV,PASEO CUAUHNAHUAC KM 14 5 nan LOPEZ PORTILLO JIUTEPEC 62574 Morelos
226,GRUPO EMPRESARIAL DEINNOVACION EN ARQUI TECTURA  SA DE CV,RIO PAPAGAYO 65 nan PASEOS DEL RIO EMILIANO ZAPATA 62766 Morelos
227,AUTOTIANGUIS MORELOS SA DE CV,AURORA 18 nan QUINTAS MARTHA CUERNAVACA 62420 Morelos
228,HUNA VENTILADORES SA DE CV,CLL SAN FRANCISCO 37 nan ANALCO CUERNAVACA 62166 Morelos
229,DISTRIBUCIONES Y REPRESENTACIONES RINA  SA DE CV,GUERRERO 46 A nan CENTRO CUERNAVACA 62000 Morelos
230,FERREAZULEJOS DE PUENTE  SA DE CV,HIDALGO 324 nan CENTRO PUENTE DE IXTLA 62660 Morelos
231,COMERCIALIZACION DE SERVICIOS Y PRODUCTOS DE MEXICO SA CV,TEPOZTLAN 174#B nan EMILIANO ZAPATA CUAUTLA 62744 Morelos
232,SERVICIOS DE INGENIERIA Y GEOTECNIA APLICADA  SA DE CV,TULIPANES 51 A GLORIA ALMADA DE BEJ CUERNAVACA 62300 Morelos
233,SCRAPLINE  SA DE CV,GUADALUPE VICTORIA 14 5 MANANTIALES CUAUTLA 62746 Morelos
234,ENERGIA Y GAS DE CUAUTLA  SA DE CV,CARRET CUERNAVACA JOJUTLA SN nan JOSEFA ORTIZ DE DOMI ZACATEPEC 62785 Morelos
235,"TRANSPORTES CIVAC, SA DE CV",ARCELIA 2 nan EL PORVENIR JIUTEPEC 62577 Morelos
236,DISEOS DE ALTURA SA DE CV,REP DEL SALVADOR 1404 nan STA ELENA AGUASCALIENTES 20230 Aguascalientes
237,HIERROS ARMADOS MEDINA  SA DE CV,REP DE PANAMA 206 nan LAS AMERICAS AGUASCALIENTES 20230 Aguascalientes
238,PROYECTOS LABORATORIO Y CONSTRUCCION  SA DE CV,VIVERO DE LA FLORESTA 208 nan CASA BLANCA AGUASCALIENTES 20297 Aguascalientes
239,RIDER JEANSWEAR  SA DE CV,BLVD SIGLO XXI 201 nan CIUDAD INDUSTRIAL AGUASCALIENTES 20290 Aguascalientes
240,"CALEXPRESS, SA DE CV",BLVD JOSE MARIA CHAVEZ 2210 nan CD INDUSTRIAL AGUASCALIENTES 20290 Aguascalientes
241,CONSTRUCTORA SATHIE  SA DE CV,SIERRA FRIA 502 B BOSQUES DEL PRADO NO AGUASCALIENTES 20127 Aguascalientes
242,CORVEK DEL CENTRO SA DE CV,AV AGUASCALIENTES SUR 201 A PRADOS DEL SUR AGUASCALIENTES 20280 Aguascalientes
243,COMPLEJO INDUSTRIAL ESTRADA  SA DE CV,JOSE MA CHAVEZ 2552 nan CAPULLI AGUASCALIENTES 20296 Aguascalientes
244,PRODUCTORA DE BLANCOS SA DE CV,PABELLON DE ARTEAGA 312 B SAN JOSE DEL ARENAL AGUASCALIENTES 20130 Aguascalientes
245,SUMINISTROS BECA  SA DE CV,AV JULIO DIAZ TORRE 1171 A CIUDAD INDUSTRIAL AGUASCALIENTES 20290 Aguascalientes
246,INDUSTRIAL MECANICA DE AGUASCALIENTES SA DE CV,SAN LUIS POTOSI 1503 nan GUADALUPE PERALTA GA AGUASCALIENTES 20196 Aguascalientes
247,HENESA S DE RL DE CV,DAVID GUZMAN HERNANDEZ 113 nan CIUDAD INDUSTRIAL AGUASCALIENTES 20290 Aguascalientes
248,SEGURIDAD INDUSTRIALROMERO ANDRADE DE A GUASCALIENTES SA CV,AVENIDA HEROE DE NACOZARI SUR 130 B MEXICO AGUASCALIENTES 20270 Aguascalientes
249,AUTOTRANSPORTES JJLOPEZ  SA DE CV,RINCON DE BALTAZARES 105 nan RINCON DE BALTAZARES CALVILLO 20804 Aguascalientes
250,MADLU FERRETEROS S DE RL DE CV,MORELOS 103 nan RINCON DE ROMOS RINCON DE ROMOS 20400 Aguascalientes
251,GARCIA LUEVANO S DE RL DE CV,CALLE 16 DE SEPTIEMBRE NTE 58 nan JARDINES DE PABELLON PABELLON DE ARTEAGA 20673 Aguascalientes
252,COMERCIAL DE LLANTASDE LORETO  SA DE CV,INDEPENDENCIA SUR SN nan LORETO LORETO 98800 Zacatecas
253,"CUEVAS CORPORACION, SA DE CV",NICOLAS BRAVO 273 nan PRIMERA SECCION MEXICALI 21100 Baja California
254,AGUA OCOTILLO  SA DE CV,RAMON CORONA 1700 nan LAS HADAS MEXICALI 21216 Baja California
255,GRUPO IMPRESORA SAN ANDRES  SA DE CV,AVENIDA VAZCO DE QUIROGA 801 nan PROHOGAR MEXICALI 21240 Baja California
256,PESQUERA Y PROCESADORA MAR DE CORTEZ SA DE CV,ALTAMIRANO 67 nan PUERTO PE#ASCO CENTRO PUERTO PENASCO 83550 Sonora
257,CORPORACION CALZADO DE MEXICO  SA DE CV,BLVD AQUILES SERDAN 1300 nan FRACC EL PARAISO SAN FRANCISCO DEL RINCON 36310 Guanajuato
258,LINAMARGO  SA DE CV,CORUNA 161 nan ALAMOS BENITO JUAREZ 3400 CDMX
259,LABORATORIOS FRU Y VEU  SA DE CV,CALLE 4 158 nan COL GRANJAS SN ANTONIO IZTAPALAPA 9070 CDMX
260,"L G PROMOCIONES, SA DE CV",PSO LOS JARDINES 278 nan PASEOS DE TAXQUE#A COYOACAN 4250 CDMX
261,OUTSOURSING DE PERSONAL DEL CENTRO SA DE CV,PLATEROS 7 304 SAN JOSE INSURGENTES BENITO JUAREZ 3900 CDMX
262,MURCAR  SA DE CV,ANTIGUO CAM A CULHUACAN 225 nan SANTA ISABEL INDUSTR IZTAPALAPA 9820 CDMX
263,GRUPO ARRFUG  SA DE CV,CAMINO A SANTA TERESA 13 LOC 10 FUENTES DEL PEDREGAL TLALPAN 14140 CDMX
264,CONSTRUCTORES Y SUPERVISORES SANTIAGO SA DE CV,ITZQUITENCATL 110 MZ42 LT 29 ADOLFO RUIZ CORTINES COYOACAN 4630 CDMX
265,FRAGUA INGENIEROS  SA DE CV,CDA CHINANCALCO M14A L8 SECC2 PEDREGAL DE SANTO DO COYOACAN 4369 CDMX
266,INGENIERIA LATINOAMERICANA DE PAVIMENTOS SA DE CV,AGRONOMOS 65 nan EL SIFON IZTAPALAPA 9400 CDMX
267,CONSULTORIA INTEGRALBORVET  SA DE CV,EULALIA GUZMAN 126 3B SANTA MARIA LA RIBER CUAUHTEMOC 6400 CDMX
268,COMERCIALIZADORA MAFERMO  SA DE CV,FAUSTO VEGA SANTANDER 617 ######## ESCUADRON 201 IZTAPALAPA 9060 CDMX
269,COMERCIALIZADORA SAYEWSA  SA DE CV,MAR DE LOS NUBLADOS 115 nan SELENE TLAHUAC 13420 CDMX
270,ARAS LOS REYES SA DE CV,MEXICO#TEXCOCO KM 25#5 nan FRANCISCO VILLA CHIMALHUACAN 56330 Estado de Mexico
271,RECUPERADORA DE METALES INDUSTRIALES ELIYAN  SA DE CV,2A CALLE MODESTO LECHUGA 50 SUPERMANZANA 6 MANZAN 19 UNIDAD VICENTE GUERRERO IZTAPALAPA 9200 CDMX
272,"INDUSTRIAS MEMPER, SA DE CV",RIO LERMA 169 nan IND TLALNEPANTLA TLALNEPANTLA DE BAZ 54030 Estado de Mexico
273,MARKUR  SA DE CV,PACHUCA 188 nan CONDESA CUAUHTEMOC 6140 CDMX
274,"JAGUAR DE MEXICO, SA DE CV",CALLE TABLA GRANDE 2 nan ESPIRITU SANTO JILOTZINGO 54570 Estado de Mexico
275,COMERCIALIZADORA JYD SA DE CV,CALLE MOCTEZUMA LT 26 MZA 407 TLALNEPANTLA  CENTRO TLALNEPANTLA DE BAZ 54000 Estado de Mexico
276,SURTIDORA COMERCIAL PARA EL HOGAR SUZUKI SA DE CV,AV REVOLUCION 62 LOC1 LA ROMANA TLALNEPANTLA DE BAZ 54030 Estado de Mexico
277,ESCAPES AUTOMOTRICE S ULLRICH  SA DE CV,CALZ# DE  LA VIGA 1238 INT EL TRIUNFO IZTAPALAPA 9430 CDMX
278,FERRETERIA BEHZA  SA DE CV,CORREGIDORA 30 LOC PB CENTRO AREA 6 CUAUHTEMOC 6060 CDMX
279,SOL LATINOS REFACC  SA DE CV,EJE CENTRAL LAZARO CARDENAS 109 L9Y10 CENTRO AREA 6 CUAUHTEMOC 6000 CDMX
280,GRUPO TIZZOTO  SA DE CV,NEZAHUALCOYOTL 158 101 CENTRO AREA 9 CUAUHTEMOC 6090 CDMX
281,TRANSPORTADORA HELSAN  SA DE CV,AV TEZOZOMOC 158 nan PETROLERA AZCAPOTZALCO 2480 CDMX
282,TRANSPORTES MUDANCEROS 4000 GDL  SA DE CV,PRV 3RA DE MIMOSAS 600 nan VILLA DE LAS FLORES 1A SECCION COACALCO 55710 Estado de Mexico
283,LE COQ  SA DE CV,AV LOMAS VERDES 58 5 SANTA CRUZ ACATLAN NAUCALPAN DE JUAREZ 53150 Estado de Mexico
284,CONBECMA DE HIDALGO  SA DE CV,CAM INTERPARCELARIO PARCELA 12 Z 1 P1 5 109 nan EL SAUCILLO MINERAL DE LA REFORMA 42186 Hidalgo
285,SOLUCIONES GLOBALES GG  SA DE CV,CAMPO DE TIRO 305 B ADOLFO LOPEZ MATEOS PACHUCA DE SOTO 42094 Hidalgo
286,HIDALGO  SA DE CV,AVENIDA 5 DE MAYO 31 P 1 1 CENTRO #AREA 1# CUAUHTEMOC 6000 CDMX
287,PASAJE AMERICA SA DE CV,5 DE MAYO 32 DESP 109 CENTRO DE LA CD DE M CUAUHTEMOC 6000 CDMX
288,"LA TORRE DE PAPEL, SA DE CV",FILOMENO MATA 06:00 a. m. nan CENTRO AREA 1 CUAUHTEMOC 6000 CDMX
289,"JLR IMPRESOS, SA DE CV",TIZAYUCA 16 nan MICHOACANA VENUSTIANO CARRANZA 15240 CDMX
290,TUMEN HUNTIICH SA DE CV,VALLE DE SANTIAGO 28 nan VALLE DE ARAGON 1A S NEZAHUALCOYOTL 57100 Estado de Mexico
291,FULL CIRCLE MEDIA SA DE CV,TUXPAN 69 A nan ROMA SUR CUAUHTEMOC 6760 CDMX
292,TERMING  SA DE CV,CALLE 298 A 38 nan UNIDAD HABITACIONAL GUSTAVO A MADERO 7420 CDMX
293,VC IP SOLUCIONES  SA DE CV,EUGENIA 831 604 A DEL VALLE CENTRO BENITO JUAREZ 3100 CDMX
294,GRUPO MITTORI  SA DE CV,MANUEL AVILA CAMACHO 06:00 a. m. 505 EL PARQUE NAUCALPAN DE JUAREZ 53398 Estado de Mexico
295,BC PRINT  SA DE CV,CALZADA DE LA NARANJA 166 BODEGA 8 INDUSTRIAL ALCE BLANCO NAUCALPAN DE JUAREZ 53370 Estado de Mexico
296,ELECTROBIKE DE MEXICO  SA DE CV,ARIZONA 10 nan NAPOLES BENITO JUAREZ 3810 CDMX
297,VITARBOL MEXICO  SA DE CV,PASEO DE LAS PALMAS 735 206 LOMAS DE CHAPULTEPEC I SECCION MIGUEL HIDALGO 11000 CDMX
298,BLACK PEARL TEA  SA DE CV,PRADO NORTE 400 LOC A LOMAS DE CHAPULTEPEC MIGUEL HIDALGO 11000 CDMX
299,MB MEDIA  SA DE CV,AV JOSE MARIA CASTORENA 283 202 CUAJIMALPA CUAJIMALPA DE MORELOS 5000 CDMX
300,"DISTRIBUIDORA BALCO, SA DE CV",AV VASCO DE QUIROGA 1930 A STA FE ALVARO OBREGON 1210 CDMX
301,AUTOPARTES MONTSORI  SA DE CV,CDA VICENTE GUERRERO 1 nan STA URSULA COAPA COYOACAN 4910 CDMX
302,CIA CONSTRUCTORA ALBRI  SA DE CV,CALLE HECTOR VICTORIA 185 202 B LA NAVIDAD CUAJIMALPA DE MORELOS 5210 CDMX
303,HIMU ARQUITECTOS Y ASOCIADOS  SA DE CV,BOSQUE DE DURAZNOS 61 P 1 LT BOSQUE DE LAS LOMAS MIGUEL HIDALGO 11700 CDMX
304,JARDINES ZARO  SA DE CV,LA ESCONDIDA 08:00 a. m. nan STA ROSA XOCHIAC ALVARO OBREGON 1830 CDMX
305,SAGA CALIDAD QUE SE RESPIRA  SA DE CV,CALLE DIAGONAL 4 MZ P LT 30 SAN FERNANDO HUIXQUILUCAN 52765 Estado de Mexico
306,MANUFACTURAS UNIVERSO SA DE CV,NEGRA MODELO 06:00 a. m. LOC 3 INDUSTRIAL ALCE BLAN NAUCALPAN DE JUAREZ 53370 Estado de Mexico
307,ELECTRO EQUIPOS Y MOTORES G Y G  SA DE CV,CALLE LAGOS DE MORENO 82 nan LA LAGUNA TLALNEPANTLA DE BAZ 54190 Estado de Mexico
308,GESAC  SA DE CV,ERNESTO PUGIBET 68 BIS nan CENTRO AREA 5 CUAUHTEMOC 6050 CDMX
309,"INSIGNIA SOFTWARE, SA DE CV",CARACAS NORTE 153 nan TORRES LINDAVISTA GUSTAVO A MADERO 7708 CDMX
310,ADMINISTRADORA RUIZ CORTINA  SA DE CV,LAGUNA DE MAYRAN 411 LOC D1 ANAHUAC MIGUEL HIDALGO 11320 CDMX
311,SOLUCIONES INTEGRALES NSKS  SA DE CV,RIO PANUCO 161 PA CUAUHTEMOC CUAUHTEMOC 6500 CDMX
312,CONSTRUCTORA DE BASCULAS SA DE CV,NORTE 59 880 B INDUSTRIAL VALLEJO AZCAPOTZALCO 2300 CDMX
313,"TECNOVAM, SA DE CV",NORTE 45 958 3 INDUSTRIAL VALLEJO AZCAPOTZALCO 2300 CDMX
314,COMERCIALIZADORA SALGAR  SA DE CV,PARQ AJUSCO 36 3 JARDINES DEL ALBA CUAUTITLAN IZCALLI 54750 Estado de Mexico
315,ANILINAS Y QUIMICOS TEXTILES SA DE CV,MONTERREY 178 nan VALLE CEYLAN TLALNEPANTLA DE BAZ 54150 Estado de Mexico
316,TRANSPORTES CARIBE EXPRESS  SA DE CV,NTE 45 776 nan IND VALLEJO AZCAPOTZALCO 2300 CDMX
317,CANDY KARLY  SA DE CV,AV SALVATIERRA 14 102 SAN BARTOLO ATEPEHUACAN GUSTAVO A MADERO 7730 CDMX
318,INDUSTRIAL MEXICANA JLYD  SA DE CV,TEMASCALTEPEC MZ98 LT4 LOMAS VERDES TULTITLAN 54948 Estado de Mexico
319,PLASTICOS Y ALAMBRESROGAMA SA DE CV,AV INSURGENTES NTE 1099 nan VALLEJO GUSTAVO A MADERO 7870 CDMX
320,AUTO REFACCIONES PINEDA  SA DE CV,AV INSTITUTO POLITECNICO NAL 5015 nan CAPULTITLAN GUSTAVO A MADERO 7370 CDMX
321,CONSORCIO TORRES Y TEJEDA  SA DE CV,ENRIQUE DUNANT 5 LOCAL 5A TLALNEPANTLA CENTRO TLALNEPANTLA DE BAZ 54000 Estado de Mexico
322,EDUMILENIO  SA DE CV,SIERRAVISTA 334 10 LINDAVISTA NORTE GUSTAVO A MADERO 7300 CDMX
323,SERVICIOS DE LOGISTICA AVEC  SA DE CV,AV MANUEL GUTIERREZ ZAMORA 251 nan LAS AGUILAS ALVARO OBREGON 1710 CDMX
324,"EL SEPTIMO SELLO, SA DE CV",DR JOSE MARIA VERTIZ 678 nan NARVARTE ORIENTE BENITO JUAREZ 3023 CDMX
325,KNEOS TECNOLOGIA DE COLABORACION EMPRESARIAL  SA DE CV,ARQUIMEDES 219 nan POLANCO CHAPULTEPEC MIGUEL HIDALGO 11560 CDMX
326,CONCEPTOS DE CALIDADY SERVICIO  SA DE CV,ALFONSO HERRERA 59 0 SAN RAFAEL CUAUHTEMOC 6470 CDMX
327,PENTAGRAMA DIGITAL  SA DE CV,RIO LERMA 253 nan CUAUHTEMOC CUAUHTEMOC 6500 CDMX
328,OPERADORA MAYORISTA PLAZA  SA DE CV,UXMAL 529 nan VERTIZ NARVARTE BENITO JUAREZ 3600 CDMX
329,SANDOVAL TALENT MANAGEMENT  SA DE CV,RIO AMAZONAS 44 PISO 1 CUAUHTEMOC CUAUHTEMOC 6500 CDMX
330,TOP CARRIERS  SA DE CV,VIA DOCTOR GUSTAVO BAZ PRADA 209 103 HACIENDA DE ECHEGARAY NAUCALPAN DE JUAREZ 53300 Estado de Mexico
331,GRATO MADERAS  SA DE CV,MARIANO ARISTA 54 PB 23 ARGENTINA PONIENTE MIGUEL HIDALGO 11230 CDMX
332,COMPONENTES JIMABE  SA DE CV,CIRCUITO EMPRENDEDORES 15 nan PARQUE INDUSTRIAL ME MINERAL DE LA REFORMA 42186 Hidalgo
333,FENUTTI  SA DE CV,ANDADOR FRANCISCO DE UREA 102 A nan LEON I LEON 37235 Guanajuato
334,PWS SOLUCIONES SA DE CV,DALLAS 85 DESP 201 NAPOLES BENITO JUAREZ 3810 CDMX
335,MXRP  SA DE CV,CIRCUITO HISTORIADORES 89 400 CIUDAD SATELITE NAUCALPAN 53100 Estado de Mexico
336,ALLDORA LATINOAMERICA  SA DE CV,AV JESUS DEL MONTE 271 PISO 3 JESUS DEL MONTE HUIXQUILUCAN 52764 Estado de Mexico
337,TECNO PACK CORRUGADOS SA DE CV,AV IGNACIO ZARAGOZA 18 nan PROF CRISTOBAL HIGUE ATIZAPAN DE ZARAGOZA 52940 Estado de Mexico
338,CORRUGADOS LOS ARCOSS DE RL DE CV,AV GIRASOL SN 0 LAS HUERTAS 1A SECC NAUCALPAN 53427 Estado de Mexico
339,AGAPLASTIK INGENIERIA Y SERVICIOS  SA DE CV,MANUEL AVILA CAMACHO 1903 600 CIUDAD SATELITE NAUCALPAN DE JUAREZ 53100 Estado de Mexico
340,HERMANOS FEVA SPR DERL DE CV,CARR SILAO LEON KM 2 nan SILAO CENTRO SILAO DE LA VICTORIA 36100 Guanajuato
341,FRIMI  SA DE CV,CAMINO BOULEVARD 47 nan REFUGIO DE OCAMPO SILAO DE LA VICTORIA 36294 Guanajuato
342,DISTRIBUCION AL DETALLE EN MEXICO  SA DE CV,BLVD JUAN JOSE TORRES LANDA 640 B INDEPENDENCIA IRAPUATO 36559 Guanajuato
343,FERTINUTRIENTES Y AGRONEGOCIOS  SA DE CV,TEPEYAC 834 nan GUADALUPE IRAPUATO 36580 Guanajuato
344,PRODUCTOS DE LECHE DE LA HACIENDA  SA DE CV,LIBRAMITNEO SUR KM 2 6 nan ARANDAS CENTRO ARANDAS 47180 Jalisco
345,FABRICA DE TEQUILA EL EDEN  SA DE CV,RANCHO EL OCOTE SN nan MPIO ARANDAS ARANDAS 47180 Jalisco
346,INGENIERIA Y SERVICIOS ELECTRICOS DE LOSALTOS SA DE CV,AV LEON BANUELOS 1040 nan ARANDAS CENTRO ARANDAS 47180 Jalisco
347,PRISMA AGROPECUARIO  SA DE CV,VICENTE GUERRERO 21 nan EL CUATRO CUQUIO 45493 Jalisco
348,INNOVATEC DE LOS ALTOS  SA DE CV,SANTOS ROMOS 241 nan CENTRO TEPATITLAN DE MORELOS 47600 Jalisco
349,CARTONERA DE LOS ALTOS  SA DE CV,CARR JESUS MA AYOTLAN 2 5 KM nan JESUS MARIA JESUS MARIA 47950 Jalisco
350,ABASCAL  SA DE CV,BLVD FRANCISCO VILLA KM 7 2002 SAN JOSE DE CEMENTOS LEON 37555 Guanajuato
351,DISTRIBUIDORA AEREA DEL BAJIO  SA DE CV,AV PASEO DEL MORAL 324 LOC 1 JARDINES DEL MORAL LEON 37160 Guanajuato
352,HARDSOFT MANAGER S DE RL DE CV,INDEPENDENCIA SN nan LA PASTORA SANTIAGO DE QUERETARO 76025 Queretaro
353,CONSTRUCCIONES Y DISTRIBUCIONES ESPINOSA SA DE CV,MANUELA MEDINA 207 3 BUROCRATA QUERETARO 76070 Queretaro
354,CONSTRUCOMER QUERETANA  SA DE CV,PROL PASTEUR SUR 119 nan VISTA ALEGRE SANTIAGO DE QUERETARO 76090 Queretaro
355,TELESTAR DEL BAJIO  SA DE CV,PARQUE DE LOS NINOS 30 nan LAS ARBOLEDAS TLALNEPANTLA DE BAZ 54026 Estado de Mexico
356,MANTENIMIENTO E INGENIERIA DE PROCESOS  SA DE CV,INFINITO 201 nan UNIVERSO 2000 QUERETARO 76085 Queretaro
357,4MIA SERVICIOS INDUSTRIALES  SA DE CV,PRIVADA ALLENDE 3 nan SAN PABLO QUERETARO 76125 Queretaro
358,CONSTRUCCIONES E INSTALACIONES DEL BAJIO SA DE CV,CORTADORES 30 nan SAN PEDRITO PE#UELAS QUERETARO 76148 Queretaro
359,FERREMATERIALES Y ACEROS DE QUERETARO  SA DE CV,BOULEVARD MOMPANI 42 nan ROMERILLAL QUERETARO 76138 Queretaro
360,SORELEC S DE RL DE CV,AV FRAY LUIS DE LEON 8071 306 CENTRO SUR QUERETARO 76090 Queretaro
361,COMERCIALIZADORA BIOVAN S DE RL DE CV,P NINOS HEROES 235 A nan NI#OS HEROES SANTIAGO DE QUERETARO 76010 Queretaro
362,NUPROXA MEXICO S DE RL DE CV,SENDERO DEL MIRADOR 36 nan MILENIO III QUERETARO 76060 Queretaro
363,HERRAMIENTAS Y MAQUINADO DEL BAJIO SA DE CV,20 DE NOVIEMBRE 446 nan CARRILLO PUERTO QUERETARO 76138 Queretaro
364,LLANTAS Y SERVICIOS DE JUVENTINO ROSAS  SA DE CV,VICENTE GUERRERO 618 nan ZONA  CENTRO SANTA CRUZ DE JUVENTINO ROSAS 38240 Guanajuato
365,IMPORT ELECTRO SA DE CV,PRV MARTIN ENRIQUEZ DE AL 28 A GREMIAL AGUASCALIENTES 20030 Aguascalientes
366,COMERCIAL Y DISTRIBUIDORA DE FRESNILLO  SA DE CV,21 DE MARZO 13 nan FRESNILLO CENTRO FRESNILLO 99000 Zacatecas
367,TRANSPORTADORA SAN JUAN  SA DE CV,JILGUEROS 12 nan LOMAS DE GUADALUPE SAN JUAN DEL RIO 76807 Queretaro
368,SERVICIO MARTINEZ GONZALEZ  SA DE CV,CARR MECHOACANEJO A TEOCALTICH S N nan MECHOACANEJO TEOCALTICHE 47210 Jalisco
