,nombre,direccion
188,DISTRIBUIDORA DE CARNES DEBORA SA DE CV,AV 32 PONIENTE 522 nan SANTA MARIA PUEBLA 72080 Puebla
189,FRACOVER  SA DE CV,ARTICULO 27 1 A BENITO JUAREZ BOCA DEL RIO 94298 Veracruz
190,CONSTRUCTORA SAMPERIO S DE RL DE CV,COCOTEROS 34 nan BIVALBO CARMEN 24158 Campeche
191,INDUSTRIAS QUALITEX  SA DE CV,AV BOULEVARD SAN FELIPE 330 C RANCHO COLORADO PUEBLA 72040 Puebla
192,I T AUTOMATIZACION RH  SA DE CV,PRIVADA PROGRESO 20 nan SAN JUAN CUAUTLANCIN CUAUTLANCINGO 72700 Puebla
193,COMERCIALIZADORA PRYKA SA DE CV,BODEGA C 18 2DA SECC CENTRAL DE ABASTO PUEBLA 72019 Puebla
194,GRUPO ESTRATEGA PUBLICIDAD  SA DE CV,VERACRUZ 10 nan INDEPENDENCIA PUEBLA 72150 Puebla
195,AGROCOMERCIALIZADORADE PRODUCTOS QUIMIC OS  SA DE CV,IXTACCIHUATL 4 nan ANALCO DE PONCIANO ARRIAGA SAN SALVADOR EL VERDE 74130 Puebla
196,QUESOS DEL DIAMANTE SC DE RL DE CV,CUARTA ORIENTE 7 nan NUEVO MORELOS JESUS CARRANZA 96960 Veracruz
197,TRANSFAM  SA DE CV,CARRETERA SALIDA AL TRIUNFO SN nan ESCUINTLA ESCUINTLA 30600 Chiapas
198,"CAFES DEL SUR, SA DE CV",8A AV NORTE SN nan 5 DE FEBRERO TAPACHULA 30710 Chiapas
199,DIST DE EQUIPOS LUMINARIOS TRANF Y ACC ELECTRICOS  SA DE CV,CONSTITUYENTES DE 1825 308 A URSULO GALVAN COATZACOALCOS 96575 Veracruz
200,INGENIEROS EN SISTEMAS Y TELECOMUNICACIONES  SA DE CV,AV IGNACIO ZARAGOZA 304 203 CENTRO COATZACOALCOS 96400 Veracruz
201,CONSTRUCTORA JESAYKE SA DE CV,13 DE SEPTIEMBRE 25 nan MORELOS CHILPANCINGO DE LOS BRAVO 39030 Guerrero
202,PINTA MAS  SA DE CV,GUSTAVO BAZ 308 nan CENTRO IXTLAHUACA 50740 Estado de Mexico
203,ESTUDIOS Y PROYECTOSALFA SA DE CV,DE LA REPUBLICA 20 nan BADILLO XALAPA 91190 Veracruz
204,MARMOLES Y ACABADOS DEL PACIFICO  SA DE CV,AV CUAUHTEMOC 211 LOC 3A PROGRESO ACAPULCO DE JUAREZ 39350 Guerrero
205,AUTOTRANSPORTES TEGA SA DE CV,MOTO TABU 1991 nan LOMAS DE MAGALLANES ACAPULCO DE JUAREZ 39680 Guerrero
206,SER PLAT  SA DE CV,HOMERO 1425 DESP 105 POLANCO V SECCION MIGUEL HIDALGO 11560 CDMX
207,MERCADO TIO RANCHO SDE RL DE CV,AV NIOS HEROES 671 nan ZONA NORTE TIJUANA 22000 Baja California
208,INFINITY PAPELERIA SDE RL DE CV,RIO SUCHIATE 9420 nan MARRON TIJUANA 22015 Baja California
209,ESCOM ENERGY S DE RL DE CV,SANTA FE 3113 A1 MINERAL DE SANTA FE TIJUANA 22416 Baja California
210,MEXITAL CONSTRUCCIONES Y SERVICIOS SA DE CV,LAZARO CARDENAS 2138 7C OTAY CONSTITUYENTES TIJUANA 22457 Baja California
211,CARBONERA SONORENSE  SA DE CV,ESPANA 5042 nan LIBRAMIENTO TIJUANA 22225 Baja California
212,APRO COMERCIALIZADORA  SA DE CV,AVE ITR DE TEPIC 3318 A VILLAS DE OTAY TIJUANA 22500 Baja California
213,MCKINLEY PACKAGING SDE RL DE CV,CALIDAD 2651 nan INTERNACIONAL TIJUAN TIJUANA 22424 Baja California
214,"REKA MATERIALES, SA DE CV",CACHANILLA 1828 nan ANEXA HERRERA TIJUANA 22614 Baja California
215,SERVICIOS ESPECIALIZADOS DE ELECTRICIDAD SA DE CV,AV VENUSTIANO CARRANZA 2600 nan BUROCRATA SAN LUIS RIO COLORADO 83450 Sonora
216,EQUIPOS DE REFRIGERACION OSIRIS  SA DE CV,JOSE MARIA MORELOS SUR 462 nan JORGE ALMADA CULIACAN 80200 Sinaloa
217,JUPITER CONDUIT  SA DE CV,IGNACIO RODRIGUEZ GALVAN PTE 7515 nan BACHIGUALATO CULIACAN 80140 Sinaloa
218,COMPANIA PESQUERA MZT  SA DE CV,MARIA DEL CARMEN 17901 nan BUGAMBILIAS MAZATLAN 82139 Sinaloa
219,CONSORCIO ENTROPICO GYB  SA DE CV,VASCO NUNEZ DE BALBOA 569 nan REFORMA VERACRUZ 91919 Veracruz
220,GRUPO CASVA SA DE CV,BENITO JUAREZ SUR 711 3 VICENTE GUERRERO ENSENADA 22920 Baja California
221,SITACMEX DEL NOROESTE S DE RL DE CV,CALLE 4TA Y MATAMOROS 784 nan GUADALUPE VICTORIA MEXICALI 21720 Baja California
222,METALES BARBA S DE RL DE CV,ELIOTH NORTE 153 nan EL COLOSO MEXICALI 21138 Baja California
223,GASOLINERA GUME DE PROVIDENCIA  SA DE CV,BASE 2002 PTE LA PROVIDENCIA CAJEME 85203 Sonora
224,HIDRO INGENIERIA Y CLIMAS  SA DE CV,AVENIDA TANQUES 76 nan SANTA FE HERMOSILLO 83249 Sonora
225,MONTACARGAS Y EQUIPAMIENTO INDUSTRIAL FIVI  SA DE CV,BLVD GARCIA MORALES 352 03:00 a. m. EL LLANO HERMOSILLO 83210 Sonora
226,FLEXOMEX DEL NOROESTE  SA DE CV,CALLE SIMON BLEY 35 nan OLIVARES HERMOSILLO 83180 Sonora
227,DESARROLLO Y PROCESODE MUEBLES HOGAREO S  SA DE CV,ENRIQUE QUIJADA 645 nan 22 DE SEPTIEMBRE HERMOSILLO 83170 Sonora
228,PIEDRAS HEADWATERS SDE RL DE CV,CAMINO MARTIN 2500 nan RANCHO DOS PALMAS TIJUANA 22645 Baja California
229,CORPORATIVO EMPRESARIAL HERSA  SA DE CV,AV EJE CENTRAL LAZARO CARDENAS 91 nan DOCTORES CUAUHTEMOC 6720 CDMX
230,RYC SERVICIOS LEGALES  SA DE CV,LUIS G URBINA 4 302 POLANCO V SECCION MIGUEL HIDALGO 11560 CDMX
231,CINEMATICA TIBURON  SA DE CV,CHIAPAS 207 PISO 4 ROMA NORTE CUAUHTEMOC 6700 CDMX
232,GRUPO EMPRESARIAL MIXERPLUS  SA DE CV,PRESA TEPUXTEPEC 40 E LOMAS HERMOSA MIGUEL HIDALGO 11200 CDMX
233,SERVICIOS ESPECIALESJUAN PABLO  SA DE CV,CARR PROGRESO BOMINTZHA SN nan EL AGUILA PROGRESO DE ATOTONIL ATOTONILCO DE TULA 42980 Hidalgo
234,MAFOAGRI  SA DE CV,PASEO DE CELAYA 800 nan JARDINES DE CELAYA 1A SECC CELAYA 38080 Guanajuato
235,INNOVACION Y PROYECTO DE LA INDUSTRIA DEL ACERO  SA DE CV,13 DE SEPTIEMBRE 16 nan CIUDAD COOPERATIVA C TULA DE ALLENDE 42840 Hidalgo
236,SALUD POR AGUA DE VITO SA DE CV,REFORMA 1 1 CENTRO JUNTO A BANCOMER TLAXCOAPAN 42950 Hidalgo
237,PIROQUIM  SA DE CV,SAUCERA SN nan FRESNOS TULTEPEC 54970 Estado de Mexico
238,CONSTRUCTORA Y EDIFICADORA DE LA VIVIENDA  SA DE CV,MIGUEL HIDALGO 3301 nan GUADALUPE TAMPICO 89120 Tamaulipas
239,FOMENTO DE CULTURA SUPERIOR  SA DE CV,RAYON SUR 480 nan MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
240,OPERADORA HOTELERA DE COZUMEL  SA DE CV,CARRETERA A SAN JUAN KM 4 nan ZONA HOTELERA NORTE COZUMEL 77600 Quintana Roo
241,LABORATORIOS BIO SALUD  SA DE CV,COLLI 4805 nan EL COLLI URBANO ZAPOPAN 45070 Jalisco
242,FARMACEUTICOS DE OCCIDENTE SA DE CV,AVENIDA EL COLLI 4805 A EL COLLI URBANO 2A SECCION ZAPOPAN 45070 Jalisco
243,INGENIERIA Y MANUFACTURAS ARGOZ  SA DE CV,LAS PALMAS 298 nan PARQUE INDUSTRIAL FI RAMOS ARIZPE 25904 Coahuila
244,RECUBRIMIENTOS TEXTURIZADOS SA DE CV,ASOC NAL INDUSTRIA 32 nan PARQUE INDUSTRIAL CU CUAUTITLAN IZCALLI 54730 Estado de Mexico
245,MONTAJES FRONTERA SA DE CV,CARRETERA 30 KM 10 2 1262 nan FRACC SAN ANTONIO FRONTERA 25810 Coahuila
246,FLOWSOFTWARE DE MEXICO  SA DE CV,AVE ADOLFO LOPEZ MATEOS 1002 LOC 218 RESIDENCIAL LAS QUIN GUADALUPE 67167 Nuevo Leon
247,APR CARGO GROUP  SA DE CV,25 SUR 3302 1ER PISO BENITO JUAREZ PUEBLA 72410 Puebla
248,CALL CENTER DE MEXICO SA DE CV,CORONA 100 nan CERVECERA MODELO NAUCALPAN DE JUAREZ 53330 Estado de Mexico
249,PROVEEDOR INDUSTRIALTECNICO SA DE CV,REYES CATOLICOS 2152 nan JARDINES DE LA CRUZ GUADALAJARA 44950 Jalisco
250,ABASTECEDORA LAMAC  SA DE CV,A LAS PRADERAS 210 nan PRADOS VALLARTA ZAPOPAN 45020 Jalisco
251,G Y G IN PROGRESS SA DE CV,LOPEZ COTILLA 385 nan SAN GASPAR DE LAS FLORES TONALA 45408 Jalisco
252,PET CIUDAD JUAREZ S DE RL DE CV,FULTON 851 nan PARQUE INDUSTRIAL AN JUAREZ 32470 Chihuahua
253,EQUIPOS Y CONEXIONESINOXIDABLES DE JALI SCO SA DE CV,25 DE MAYO 2482 A HOGARES DE NUEVO MEX ZAPOPAN 45203 Jalisco
254,EQUIPOS REFACCIONES Y CONTROLES DE OCCIDENTE  SA DE CV,ZENZONTLE 823 nan OCHO DE JULIO 1A SEC GUADALAJARA 44910 Jalisco
255,EMPRESA DIRECTA  SA DE CV,AVENIDA MEXICO 3370 10 C MONRAZ GUADALAJARA 44670 Jalisco
256,LOS MANJARES DE LA MIEL DULCERIA  SA DE CV,CARDENAL 5071 B LAS JUNTAS TLAQUEPAQUE 45590 Jalisco
257,PROVEEDORA DE EMPACADORAS VAGO  SA DE CV,GENERAL ARTEAGA 27 A ALCALDE BARRANQUITAS GUADALAJARA 44270 Jalisco
258,ZONA FERRETERA SA DE CV,PLUTARCO ELIAS CALLES 2066 nan LOMAS DEL PARADERO GUADALAJARA 44840 Jalisco
259,EMPACADORA VALPAK BEEF  SA DE CV,ARACELI SOUZA 5295 nan PASEOS DEL SOL ZAPOPAN 45079 Jalisco
260,S G DIAGNOSTICA  SA DE CV,LEOPOLDO PADILLA 5732 nan PASEOS DEL SOL ZAPOPAN 45079 Jalisco
261,COMETAMEX  SA DE CV,22 DE ABRIL 71 nan EL MANTE ZAPOPAN 45235 Jalisco
262,ACEROS Y SISTEMAS HIDRAULICOS DE MEXICO  SA DE CV,MATIAS ROMERO 1143 nan SAN CARLOS GUADALAJARA 44460 Jalisco
263,COORDINADORA EN TRANSPORTES Y SERVICIOS LOGISTICOS  SA DE CV,VALLE DEL DOMO 102 A VALLE DORADO LEON 37545 Guanajuato
264,SERVICIO BARRA DE NAVIDAD  SA DE CV,AV INDEPENDENCIA NAL 1200 nan CENTRO AUTLAN DE NAVARRO 48900 Jalisco
265,MAIVET VIAJES SA DE CV,GUADALUPE VICTORIA 214 nan CENTRO AUTLAN DE NAVARRO 48900 Jalisco
266,HERCON MAQUINARIA SA DE CV,BLVD BERNARDO QUINTANA 299 B VISTA HERMOSA QUERETARO 76063 Queretaro
267,LABORATORIOS H D MORELIA  SA DE CV,ANTIMONIO 536 nan INDUSTRIAL MORELIA 58130 Michoacan
268,AGROPRODUCTOS ROMA  SA DE CV,BLOCK C 01:00 a. m. nan LA RINCONADA ZAMORA 59720 Michoacan
269,PUGILATOR DE MEXICO  SA DE CV,JUAN ESCUTIA 11 A NIOS HEROES URUAPAN 60070 Michoacan
270,SERVICIO AGRICOLA MECANICO  SA DE CV,JUAN N LOPEZ 2 nan LA MAGDALENA URUAPAN 60080 Michoacan
271,SUPER FARMACIA CONSTITUCION  SA DE CV,CONSTITUCION 53 nan URUAPAN CENTRO URUAPAN 60000 Michoacan
272,AGRICOLA LA BARCA SA DE CV,CARRETERA LA BARCAJAMAY KM 15 nan LA BARCA CENTRO LA BARCA 47910 Jalisco
273,MINERALES SAN RAFAELDE JALISCO  SA DE CV,KM 3 2 CARRETERA ZAPOTILTIC SN nan ZAPOTILTIC CENTRO ZAPOTILTIC 49600 Jalisco
274,MATERIALES PARA LA CONSTRUCCION ARMERIA  SA DE CV,NETZAHUALCOYOTL 205 nan ARMERIA CENTRO ARMERIA 28300 Colima
275,ELECTRONICA SATURNO DE COLIMA  SA DE CV,NIGROMANTE 138 nan COLIMA CENTRO COLIMA 28000 Colima
276,FARMA TODO PARA SU SALUD  SA DE CV,CALLE 17 8 nan LAS AGUILAS NEZAHUALCOYOTL 57900 Estado de Mexico
277,TECNOCOMUNICACIONES DIMA  SA DE CV,CARDIOLOGOS 274 nan MAGDALENA ATLAZOLPA IZTAPALAPA 9410 CDMX
278,IECEL  SA DE CV,BOULEVARD CAMINO REAL DE CARRETAS 299 2 OFI 501 MILENIO III QUERETARO 76060 Queretaro
279,FERRO AUTOMOTRIZ  SA DE CV,CALZ MEXICO XOCHIMILCO 55 nan EJIDOS DE HUIPULCO TLALPAN 14370 CDMX
280,"ARGENTO DE TORREON, SA DE CV",CANELAS 415 nan PARQUE IND LAGUNERO GOMEZ PALACIO 35070 Durango
281,LIESE  SA DE CV,TUNAL 713 nan PINAR DEL RIO I JUAREZ 32414 Chihuahua
282,MONICA PRODUCE SA DE CV,INSURGENTES 16174 nan LOS ALAMOS TIJUANA 22110 Baja California
283,POLIEMPAQUES FLEXIBLES  SA DE CV,ENTRONQUE CARRETERA PANAMERICANA KM 1 nan LAS TORRES CORTAZAR 38309 Guanajuato
284,TACO CIROS  SA DE CV,7 NORTE PONIENTE 150 nan CENTRO TUXTLA GUTIERREZ 29000 Chiapas
285,TRADING & BUSINESS SOLUTIONS MEXICO  SA DE CV,JOSE MARIA ROA BARCENAS 238 nan VISTA ALEGRE CUAUHTEMOC 6860 CDMX
286,RIGAYSI  SA DE CV,AVENIDA ECLIPTICA 161 nan MORELOS GOMEZ PALACIO 35026 Durango
287,TANGERINC  SA DE CV,ENSENADA 91 nan HIPODROMO CUAUHTEMOC 6100 CDMX
288,HOLISTICLIFE  SA DE CV,VALLARTA 4043 nan DON BOSCO VALLARTA ZAPOPAN 45049 Jalisco
289,VJ LA IDEA EN PUBLICIDAD  SA DE CV,CALLE 25 69 nan SAN PEDRO DE LOS PINOS BENITO JUAREZ 3800 CDMX
290,EK Y COMPAIA GASTRONOMICA  SA DE CV,AV TAMAULIPAS 1068 6 Y 16 GARCIMARRERO ALVARO OBREGON 1510 CDMX
291,HERRAJES Y CERRADURAS DECORATIVAS  SA DE CV,GONZALITOS NTE 312 2 VISTA HERMOSA MONTERREY 64620 Nuevo Leon
292,COMERCIALIZADOS SECSA  SA DE CV,AVENIDA JUSTO SIERRA 33 nan CAMARONEROS 1 Y 2 CARMEN 24169 Campeche
293,COMPANIA MEXICANA DELOCKERS  SA DE CV,ITZCOATL 24 1 ADOLFO RUIZ CORTINES COYOACAN 4630 CDMX
294,INTEGRA ELEMENTS SA DE CV,RET 701 34 nan EL CENTINELA COYOACAN 4450 CDMX
295,KOLGA S DE RL DE CV,65 749 MANZANA 9 749 nan CUZAMIL COZUMEL 77667 Quintana Roo
296,V SILVA GLOBAL CONSULTING GROUP  SA DE CV,ARBOL DE EUCALIPTO 117 nan ARBOLEDAS STA ELENA PACHUCA DE SOTO 42086 Hidalgo
297,CHOCOLATERA DE NAYARIT  SA DE CV,PROLONGACION 5 DE MAYO 253 C SAN JUAN DE OCOTAN ZAPOPAN 45019 Jalisco
298,INGENIERIA MECANICA DE PUEBLA SA DE CV,PROL 5 PONIENTE 4920 nan REFORMA SUR PUEBLA 72160 Puebla
299,SERHCAM DE CHIAPAS  SA DE CV,PERIFERICO NORTE PONIENTE 342 A SAN FRANCISCO SABINAL TUXTLA GUTIERREZ 29020 Chiapas
300,JIEMS  SA DE CV,BOULEVARD TRATADO DE LIBRE COM 57 B nan PARQUE INDUSTRIAL ST APODACA 66600 Nuevo Leon
301,ALFA GESTION EMPRESARIAL  SA DE CV,33 SUR 3512 N2 N3 EL VERGEL PUEBLA 72400 Puebla
302,ASESORIA Y PROVEEDORA DE EQUIPOS PARA LABORATORIO SA DE CV,AV MEXICO 2522 nan LADRON DE GUEVARA GUADALAJARA 44600 Jalisco
303,PROVEEDORA DE OFICINAS LA ESFERA DE PUEBLA  SA DE CV,AVENIDA 23 PONIENTE 1104 B SANTIAGO PUEBLA 72410 Puebla
304,COMERCIAL DE MUEBLESMATA  SA DE CV,LIBRAMIENTO DELCHIH Y CARR A ROSETILLA SN nan OBRERA DELICIAS 33029 Chihuahua
305,"RMI DE MEXICO, SA DE CV",EJE 3 NTE AV CUITLAHUAC 1608 1 AGUILERA AZCAPOTZALCO 2900 CDMX
306,GRUPO MHIBA PACK  SA DE CV,AVE 20 DE NOVIEMBRE MZ 9 LT 3 SAN PEDRO ATZOMPA TECAMAC 55770 Estado de Mexico
307,GOW SERVICES DE MEXICO  SA DE CV,NIOS HEROES 903 nan FELIPE CARRILLO PUER CIUDAD MADERO 89430 Tamaulipas
308,GAS NATURAL TRES NACIONES SA DE CV,AV CARRETERA CENTRAL 10900 nan LA RAZA SOLEDAD DE GRACIANO SANCHEZ 78436 San Luis Potosi
309,PESQUERA ARMATEL  SA DE CV,RIO NILO 7 nan LAS GAVIOTAS MAZATLAN 82110 Sinaloa
310,DAYNOC S DE RL DE CV,CARRETERA A TEPIC 5415A 6 DE LAS JUNTAS DELEGA PUERTO VALLARTA 48291 Jalisco
311,INDUSTRIAL BATTAGONZA  SA DE CV,BAJA CALIFORNIA SUR SN nan CHAMETLA LA PAZ 23205 Baja California Sur
312,ORDENADORAS DE MEXICO SA DE CV,GENERAL BARRAGAN 807 nan CENTRO AGUASCALIENTES 20000 Aguascalientes
313,ASP SOLUTIONS MEXICO SA DE CV,AV LUIS MENDEZ SMZ 2 MZ 3 LT 7 UNIDAD HABITACIONAL VICENTE GU IZTAPALAPA 9200 CDMX
314,COYOTE ING  SA DE CV,PRIV DE VALLADOLID 198 nan PROVIDENCIA DURANGO 34176 Durango
315,METAL MASTER INDUSTRIAL  SA DE CV,CARRETERA NACOZARI MINA KM 6 SIN NUME LUIS DONALDO COLOSIO NACOZARI DE GARCIA 84340 Sonora
316,CINMSA  SA DE CV,GALEANA 61 nan SAN LORENZO ALMECATLA CUAUTLANCINGO 72710 Puebla
317,RENTA QUERETARO  SA DE CV,LUIS M VEGA 7 nan CIMATARIO SANTIAGO DE QUERETARO 76030 Queretaro
318,OPERADORA QUIMICA DEL PACIFICO  SA DE CV,AVENIDA XEL HA MZ 3 LTE 2 204 SM 28 BENITO JUAREZ 77509 Quintana Roo
319,ROCA OFFSHORE  SA DE CV,CALLE 29 B 6 nan CIUDAD DEL CARMEN CENTRO CARMEN 24100 Campeche
320,"SASA ELECTRIC, SA DE CV",DIEGO RAMON 432 nan URDIOLA SALTILLO 25020 Coahuila
321,FRAYMIN MANUFACTURING S DE RL DE CV,LOS ANGELES 10 nan CALIFORNIA ARTEAGA 25350 Coahuila
322,PROTECCION INTEGRAL GREIZZ DE MEXICO  SA DE CV,HACIENDA TRES MARIAS 30 nan STA ELENA SAN MATEO ATENCO 52105 Estado de Mexico
323,EQUIPOS Y SERVICIOS SONORA GAS  SA DE CV,ARIZONA 338 nan BALDERRAMA HERMOSILLO 83180 Sonora
324,TERMIAGRO  SA DE CV,SONORA 100 nan PETROLERA COATZACOALCOS 96500 Veracruz
325,AZUL NATURAL  SA DE CV,CONSTITUCION 454 nan VICTORIA DE DURANGO CENTRO DURANGO 34000 Durango
326,AZTECA MULTIPARKING LIFT  SA DE CV,AV INSURGENTES NTE 696 nan SANTA MARIA INSURGEN CUAUHTEMOC 6430 CDMX
327,CRC MAQUINARIA Y EQUIPO  SA DE CV,SAN RAFAEL 1545 nan LONGORIA REYNOSA 88690 Tamaulipas
328,CONSTRUCCIONES ELECTRICAS DE COMITAN RB  SA DE CV,CARR A TZIMOL 13 nan CHICHIMA GUADALUPE COMITAN DE DOMINGUEZ 30093 Chiapas
329,ADMINISTRACION DE PROPIEDADES EN CANCUN  SA DE CV,CARR CANCUN APTO KM 15 LOC 2 nan ALFREDO V BONFIL BENITO JUAREZ 77560 Quintana Roo
330,COULISSE PERSIANAS  SA DE CV,MANUEL SOTERO PRIETO 5 D CIUDAD SATELITE NAUCALPAN 53100 Estado de Mexico
331,CERCAMEX  SA DE CV,CARR TAMPICO MANTE 909 nan NUEVO PROGRESO TAMPICO 89318 Tamaulipas
332,VALREP  SA DE CV,BANOS DE AGUACALIENTE 3250 B 20 DE NOVIEMBRE TIJUANA 22100 Baja California
333,GRUPO RHJ DE LA LAGUNA  SA DE CV,AV JUAREZ PTE 1010 B TORREON CENTRO TORREON 27000 Coahuila
334,QRO LIMPIO  SA DE CV,NIEVE 331 nan SATELITE SANTIAGO DE QUERETARO 76110 Queretaro
335,H3 COMERCIALIZADORA Y PROVEEDORA DE SERVICIOS  SA DE CV,JAIME REYNES ESCALANTE 204 B MARCOS BUENDIA CENTRO 86190 Tabasco
336,TUNA FASHION  SA DE CV,CUBILETE 201  REAL PROVIDENCIA LEON 37234 Guanajuato
337,TELESAT TELECOMUNICACIONES Y SEGURIDAD  SA DE CV,CALLE 34 164 nan CIUDAD DEL CARMEN CENTRO CARMEN 24100 Campeche
338,QUIMI AXS  SA DE CV,AV DIVISION DEL NORTE 3454 PB DESP2 XOTEPINGO COYOACAN 4610 CDMX
339,INGENIERIA PUBLICITARIA DE GUERRERO  SA DE CV,PRIV DE ZAPATA 1 nan IGUALA DE LA INDEPENDENCIA CEN IGUALA DE LA INDEPENDENCIA 40000 Guerrero
340,PROA ARRENDADORA  SA DE CV,CALLE MARIANO ESCOBEDO 240 nan LOS ALTOS SAN PEDRO TLAQUEPAQUE 45520 Jalisco
341,SERVICIOS DE INGENIERIA MANTENIMIENTO Y RESTAURACION SA DE CV,AV FUENTE DE CHAPULTEPEC 191 D FUENTES DEL VALLE TULTITLAN 54910 Estado de Mexico
342,"INGENIERIA,SANEAMIENTO YCONSTRUCCION ISCO  SA DE CV",GUSTAVO DIAZ ORDAZ 18 PSO 2 SAN JUAN TULTITLAN 54900 Estado de Mexico
343,CEBOLLAS SELECTAS RSM  SA DE CV,BOULEVARD FEDERICO BENITEZ 7029 B LA CIENEGA TIJUANA 22660 Baja California
344,EDALSI COMERCIAL  SA DE CV,IGNACIO MANUEL BONILLA 500 11 JORGE ALMADA CULIACAN 80200 Sinaloa
345,JUANMAGAGO  SA DE CV,PROLONGACION BENITO JUAREZ 1339 nan GRANJAS DEL MAESTRO MORELIA 58110 Michoacan
346,COMERCIALIZADORA DE PRODUCTOS PARA EL AGUA  SA DE CV,AVENIDA XEL HA 204 EDIFICIO TORRES CANCUN LOC 1 nan SMZ 28 BENITO JUAREZ 77509 Quintana Roo
347,COMUNICACIONES SANRO SA DE CV,JOSE AZUETA 21 MZA 021 JOSE CARDEL CENTRO LA ANTIGUA 91680 Veracruz
348,"RODAMIENTOS SAMPER, SA DE CV",CARRET LAGO DE GUADALUPE 6 nan SAN MATEO TECOLOAPAN ATIZAPAN DE ZARAGOZA 52920 Estado de Mexico
349,CONSTRUCCIONES DCSC  SA DE CV,FRANCISCO J SANTA MARIA 214 nan MACUSPANA MACUSPANA 86700 Tabasco
350,LEGAL SYSTEMS  SA DE CV,ESPINOZA OTE 841 841 MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
351,DOMINION INDUSTRIAL  SA DE CV,REVILLAGIGEDO 37 H nan CENTRO DE LA CD DE M CUAUHTEMOC 6050 CDMX
352,CONSTRUCCIONES Y PROYECTOS LOS ALAMOS SA DE CV,ALAMO PLATEADO 1 PSO 2 LOS ALAMOS NAUCALPAN DE JUAREZ 53230 Estado de Mexico
353,"AUTOELECTRICA H C, SA DE CV",CALZADA DE TLALPAN 5030 nan LA JOYA TLALPAN 14090 CDMX
354,COMERCIALIZADORA GERMINAL SA DE CV,CALZADA DE TLALPAN 2939 nan EL RELOJ COYOACAN 4640 CDMX
355,MAICO DE MEXICO  SA DE CV,PUEBLA 163 B ROMA NORTE CUAUHTEMOC 6700 CDMX
356,NEGOCIOS INTERNACIONALES DELTA SA DE CV,CDA PIRAMIDE 15 nan AHUIZOTLA SANTIAGO A NAUCALPAN DE JUAREZ 53378 Estado de Mexico
357,HIGH CHIC MODA INTERNACIONAL  SA DE CV,20 DE NOVIEMBRE 107 C CENTRO CUAUHTEMOC 6090 CDMX
358,SISTEMAS INTEGRALES EN CAMINOS  SA DE CV,PROLONGACION LAS FUENTES 1 nan SANTA CRUZ BOMBATEVI ATLACOMULCO 50486 Estado de Mexico
359,DISTRIBUIDORA DE INDUSTRIAS VARIAS SA DE CV,HIDALGO 3 LT 41 MEXICO NUEVO ATIZAPAN DE ZARAGOZA 52966 Estado de Mexico
360,CORPORATIVO AXO  SA DE CV,MIGUEL HIDALGO 5 2 SAN FRANCISCO COAXUSCO METEPEC 52140 Estado de Mexico
361,SKY FORT  SA DE CV,CALLE 8 67 A ALCE BLANCO NAUCALPAN DE JUAREZ 53370 Estado de Mexico
362,"AGROCRIBAS, SA DE CV",HERMANEGILDO GALEANA 176 LETRAB LA LOMA TLALNEPANTLA DE BAZ 54060 Estado de Mexico
363,PUERTAS Y MOLDURAS DE TAMPICO  SA DE CV,ALVARO OBREGON 105 SUR nan CIUDAD MADERO CENTRO CIUDAD MADERO 89400 Tamaulipas
364,DECSON  SA DE CV,NORMAN E BOURLANG 76 nan PRADOS DEL CENTENARI HERMOSILLO 83260 Sonora
365,PROYECTOS Y CONSTRUCCIONES ALHER  SA DE CV,LAZARO CARDENAS 240 nan BENITO JUAREZ CAJEME 85060 Sonora
366,PROCESADORA CORAL SA DE CV,CALLE 10MA 224 nan EL SAUZAL ENSENADA 22760 Baja California
367,URBANIZADO Y PAVIMENTACION DE BAJA CALIFORNIA  SA DE CV,LA JOYITA 110 nan COLINAS DE LA MESA TIJUANA 22126 Baja California
368,PESQUERA BONNYMAR S DE RL DE CV,CALLE PRIMERA 249 LOC 5 EL SAUZAL ENSENADA 22760 Baja California
369,COMERCIALIZADORA CARFELIX  SA DE CV,BLV PADRE FRANCISCO EUSEBIO KINO 44 nan PITIC HERMOSILLO 83150 Sonora
370,COMERCIALIZADORA VEYCO SA DE CV,JALAPA 150 nan INDEPENDENCIA PUEBLA 72150 Puebla
371,"COMERCIAL ALIMESA, SA DE CV",FRATERNIDAD 411 nan UNIDAD VERACRUZANA VERACRUZ 91710 Veracruz
372,GRUPO DEHM  SA DE CV,VERACRUZ 609 nan PETROLERA COATZACOALCOS 96500 Veracruz
373,GRUPO DE SOCIEDADES INTERNACIONALES  SA DE CV,CALLE LUCAS ALAMAN 136 A OBRERA CUAUHTEMOC 6800 CDMX
374,IDEOPRESS  SA DE CV,GRAL RAMON CORONA 43 nan SAN MIGUEL IZTACALCO 8650 CDMX
375,ADME SOLUCIONES Y AUTOMATIZACION  SA DE CV,C ETEN 689 nan LINDAVISTA NORTE GUSTAVO A MADERO 7300 CDMX
376,GESTION PROMOCION PUBLICIDAD Y AVANCE INNOVADOR DOM  SA DE CV,CDA MADROO 65 nan XOTEPINGO COYOACAN 4610 CDMX
377,"INDUSTRIAS SUCARNE, SA DE CV",TORNO 161 nan SEVILLA VENUSTIANO CARRANZA 15840 CDMX
