,nombre,direccion
1193,SERVIGAS HEDAL SA DE CV,AV ADOLFO LOPEZ MATEOS 198 nan OLIMPICA TUXPAN 92820 Veracruz
1194,CONSTRUCCIONES Y MONTAJES DE VERACRUZ SA DE CV,5 DE MAYO 17 B ######## SANTIAGO DE LA PE#A TUXPAN 92770 Veracruz
1195,FERRE BAZAR CORPORATIVO SA DE CV,AV CONSTITUCION 501 nan CENTRO CHILAPA DE ALVAREZ 41100 Guerrero
1196,COMERCIALIZADORA ADDY S DE RL DE CV,JUAREZ SN nan SANTIAGO ACUTZILAPAN ATLACOMULCO 50480 Estado de Mexico
1197,MONTAJES Y SERVICIOSDE INGENIERIA  SA DE CV,CARRETERA TUXTLA CHIAPA KM 7 800 SN nan CAHUARE CHIAPA DE CORZO 29165 Chiapas
1198,GEOTECNIA Y SUPERVISION TECNICA  SA DE CV,KM 7 CARRETERA FEDERAL XALAPA VERACRUZ 2 nan LOMA BONITA EMILIANO ZAPATA 91640 Veracruz
1199,COMERCIALIZADORA STEREO MUNDO  SA DE CV,AV EMILIANO ZAPATA Y CZDA DE LOS REYES 601 nan TLALTENANGO CUERNAVACA 62170 Morelos
1200,YAMACUE PROMOARTICULOS  SA DE CV,PRIV RECURSOS HIDRAULICOS 4 nan RECURSOS HIDRAULICOS CUERNAVACA 62245 Morelos
1201,PERFILES Y HERRAJES DE PEROTE  SA DE CV,PLAZUELA DEL CENTENARIO 15 nan CENTRO PEROTE 91270 Veracruz
1202,AGENCIA DE VIAJES ACUARIO  SA DE CV,COSTERA MIGUEL ALEMAN 186 3 MAGALLANES ACAPULCO DE JUAREZ 39670 Guerrero
1203,"WMD, SA DE CV",DE LOS SAUCES 28 nan PARQUE INDUSTRIAL LE LERMA 52000 Estado de Mexico
1204,FABRICA DE HIELO LA CENTRAL SA DE CV,MORELOS 23 nan OCOTLAN CENTRO OCOTLAN 47800 Jalisco
1205,NUEVA MATACAPAN TABACOS  SA DE CV,AVENIDA TABAMEX SN SN nan SIHUAPAN CENTRO SAN ANDRES TUXTLA 95810 Veracruz
1206,G M ELECTROMECANICA  SA DE CV,JUAN DE DIOS PEZA 610 nan MORELOS TIJUANA 22056 Baja California
1207,JL CONSTRUCTORES S DE RL DE CV,AVENIDA MADERO 2070 nan ZONA CENTRO TIJUANA 22000 Baja California
1208,LABORATORIOS BAJA MED  SA DE CV,AV ESTEBAN CANTU 6620 nan EL RUBI TIJUANA 22626 Baja California
1209,TELCONET DE MEXICO SDE RL DE CV,DURANGO 2323 nan MADERO TIJUANA 22000 Baja California
1210,"DULCES MAS DULCES,  SA DE CV",AV LOPEZ PORTILLO PTE 145 nan FRACC NUEVA TIJUANA OTAY TIJUANA 22500 Baja California
1211,ECOFROST SYSTEMS  SA DE CV,AV SEBASTIAN VIZCAINO 408 nan GARITA OTAY TIJUANA 22430 Baja California
1212,ZORROS TRUCKING S DERL DE CV,C CARRETERA AEROPUERTO 14 2 LADERAS DE OTAY TIJUANA 22427 Baja California
1213,COMERCIALIZADORA IVANKA  SA DE CV,CASA MILA PONIENTE 3568 nan ESPACIOS BARCELONA CULIACAN 80059 Sinaloa
1214,TODO EN VENTAS Y RENTAS  SA DE CV,RAFAEL BUELNA 168 nan LOMAS DE MAZATLAN MAZATLAN 82110 Sinaloa
1215,TORTILLADORAS CELORIO DEL NOROESTE SA DE CV,RIO AMAZONAS 3010 nan LOMAS DEL BLV CULIACAN 80110 Sinaloa
1216,SICONE DE MEXICO  SA DE CV,AMAPOLA 2431 nan LA MAGDALENA ZAPOPAN 45200 Jalisco
1217,PEGAMENTOS INDUSTRIALES GALILEO  SA DE CV,BLVD LOPEZ MATEOS 2257 nan LAS PALMAS MEXICALI 21360 Baja California
1218,PANTERS CONEXXION SA DE CV,VENUSTIANO CARRANZA 951 505 RIVERA MEXICALI 21259 Baja California
1219,AUTO SERVICIOS LA BODEGA  SA DE CV,CARRETERA MEXICO 15 KM 148 SN nan ZONA INDUSTRIAL GUASAVE 81030 Sinaloa
1220,PECUARIA PIMA DEL NOROESTE SA DE CV,JALISCO SUR 855 nan CENTRO CAJEME 85000 Sonora
1221,CRISTAL AUTOS DE OBREGON SA DE CV,CALLE 6 DE ABRIL 213 nan ZONA CENTRO CAJEME 85000 Sonora
1222,LAMINA Y MAS  SA DE CV,GUSTAVO MU#OZ 400 nan OLIVARES HERMOSILLO 83180 Sonora
1223,DC DRILLING  SA DE CV,CALLE DE LAS GALAXIAS 16 nan PARQUE INDUSTRIAL HERMOSILLO 83299 Sonora
1224,ARIO CC S DE RL DE CV,BLVD KINO 848 L6 PITIC HERMOSILLO 83150 Sonora
1225,LA COQUETTE DEL MAYO  SA DE CV,IGNACIO LOPEZ RAYON SN nan CENTRO NAVOJOA 85800 Sonora
1226,OAPV DEPORTES SANTANA  SA DE CV,AVENIDA RUIZ CORTINEZ 619 nan MUNICIPAL NOGALES 84035 Sonora
1227,LOS REMOS CONSTRUCTORA S DE RL DE CV,AV LEYES DE REFORMA 103 nan LUCIO BLANCO PLAYAS DE ROSARITO 22706 Baja California
1228,EDMAN CONSULTING GROUP  SA DE CV,SAN LUIS GONZAGA 5642 nan JARDINES DE GUADALUP ZAPOPAN 45030 Jalisco
1229,TRISHOP TRK S DE RL DE CV,AV VALLARTA 4820 7 JARDINES VALLARTA ZAPOPAN 45027 Jalisco
1230,CONFECCIONES EL CORTE INGLES  SA DE CV,AV ANTONIO DIAZ VARELA 9 ALTOS A SANTA ANA CHIAUTEMPAN CENTRO CHIAUTEMPAN 90800 Tlaxcala
1231,CORPORACION LANERA MEXICO  SA DE CV,PROLONGACION REFORMA SUR 5102 A 5 REFORMA SUR PUEBLA 72160 Puebla
1232,"TEXTILES FRANK S, SA DE CV",DE LA AMISTAD 41 C nan 1RA SECCION CONTLA DE JUAN CUAMATZI 90670 Tlaxcala
1233,MAINTENANCE ENGINEERING AND TESTING  SA DE CV,26 DE JULIO SN nan SANTA ANITA HUILOAC APIZACO 90407 Tlaxcala
1234,INGENIERIA ELECTRONEUMATICA SA DE CV,MIGUEL NIETO 106 nan MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
1235,TURNING CONSULTING GROUP SA DE CV,JOSE MA COSS 646 NTE CENTRO MONTERREY 64000 Nuevo Leon
1236,TRACTO PARTES MARTINEZ DEL NORTE  SA DE CV,PABLO A DE LA GARZA 1512 nan MARTINEZ MONTERREY 64550 Nuevo Leon
1237,SURTIDORA DE ENSERE S RESTAURANTEROS  SA DE CV,MM DEL LLANO OTE 1255 nan CENTRO MONTERREY 64000 Nuevo Leon
1238,"PROMOTORA CAMPELO,  SA DE CV",JOSE MARIA RICO 523 nan DEL VALLE BENITO JUAREZ 3100 CDMX
1239,G2 CONSULTORES S DE RL DE CV,AV CAMPOS ELISEOS 188 PISO 9 POLANCO CHAPULTEPEC MIGUEL HIDALGO 11560 CDMX
1240,LOGISTICA LANDEROS  SA DE CV,VICENTE GUERRERO 83 nan MATAMOROS CENTRO MATAMOROS 87300 Tamaulipas
1241,INSUMOS GRANOS Y SERVICIOS MAVIPA  SA DE CV,CERROS DE LOS PINOS 16 nan VALLE DORADO MATAMOROS 87382 Tamaulipas
1242,FERRETERIA AVALOS LARA  SA DE CV,REAL DEL 14 73 nan VALLE DORADO MATAMOROS 87382 Tamaulipas
1243,PROTECTOR INTERCONTINENTAL GUARDIAS  SA DE CV,NORTE 84 6519 7 SAN PEDRO EL CHICO GUSTAVO A MADERO 7480 CDMX
1244,DESARROLLO AGRICOLA Y MONITOREO  SA DE CV,CHOIX 6 SN nan OTRA NO ESPECIFICADA EN EL CAT GUASAVE 81110 Sinaloa
1245,TADILASA  SA DE CV,CARRETERA MUNICIPAL VITO ATOTONILCO SIN NUM ######## VITO ATOTONILCO DE TULA 42981 Hidalgo
1246,ASVEIHI  SA DE CV,CARR TULA REFINERIA KM 5 nan EL LLANO 2DA SECC TULA DE ALLENDE 42820 Hidalgo
1247,GRUPO CRAVMEX  SA DE CV,CARRETERA FEDERAL JOROBAS TULA KM 19  9 ######## ZACAMULPA ATOTONILCO DE TULA 42980 Hidalgo
1248,COPOCAR  SA DE CV,BLVD TULA TLAHUELILPAN KM 4  7 nan ITURBE TULA DE ALLENDE 42820 Hidalgo
1249,CENTRO MERCANTIL DE PACHUCA  SA DE CV,CUAUHTEMOC 118 nan CENTRO PACHUCA DE SOTO 42000 Hidalgo
1250,MATERIALES Y CONSTRUCCION FAHECSA  SA DE CV,CARRETERA ORIENTE 33C C CENTRO CHAPALA 45920 Jalisco
1251,CONCRETOS SUPREMO DESAN MATEO  SA DE CV,ALFREDO DEL MAZO 708 NTE nan SAN LORENZO TEPALTIT TOLUCA 50010 Estado de Mexico
1252,MODULARES PARA OFICINA SA DE CV,ESMERALDA 104 nan PETROLERA CHAIREL TAMPICO 89219 Tamaulipas
1253,SERVICIOS AUTOMOTRICES OBREGON SA DE CV,AV ALVARO OBREGON 1600 NTE HIDALGO CIUDAD MADERO 89570 Tamaulipas
1254,GARZA FLORES HERMANOS SA DE CV,TAMAULIPAS 206 OTE TAMPICO CENTRO TAMPICO 89000 Tamaulipas
1255,TRITURADOS Y PREMEZCLADOS DE ALTAMIRA SA DE CV,AVENIDA DE LA INDUSTRIA 11050 nan TAMPICO ALTAMIRA ALTAMIRA 89605 Tamaulipas
1256,REPRESENTACIONES Y COMISIONES OLIVA  SA DE CV,HEROE DE NACOZARI 324 nan ESTACION FFCC CIUDAD VALLES 79010 San Luis Potosi
1257,"OPTICAS LINCOLN, SA DE CV",CALLE 39 202 E LOC 1 COL CENTRO VALLADOLID 97780 Yucatan
1258,CONDOMINIO CASA MEXICANA SA DE CV,MZA 5 LOTE 4 A nan SMZA 84 BENITO JUAREZ 77520 Quintana Roo
1259,GRUPO CURUA  SA DE CV,CALLE TIBURON BALLENA MZ 3 ZONA 2 PREDIO 6 nan ISLA DE HOLBOX LAZARO CARDENAS 77310 Quintana Roo
1260,FUMIGACIONES TECNICAS Y SISTEMAS AMBIENTALES  SA DE CV,CALLE 4 D 286 nan FLOR DE MAYO KANASIN 97370 Yucatan
1261,MAYORISTAS DE IMPRESION DIGITAL DE GRAN FORMATO  SA DE CV,C 31 X 40 Y ESQUINA 146 nan BUENAVISTA MERIDA 97127 Yucatan
1262,TECNOIMPLANTES DEL SURESTE  SA DE CV,CALLE IGNACIO ZARAGOZA 809 nan CENTRO CENTRO 86000 Tabasco
1263,FERRETERIA Y DISTRIBUCIONES ELECTRICAS  SA DE CV,RAMON MENDOZA HERRERA 409 nan JOSE MARIA PINO SUAR CENTRO 86029 Tabasco
1264,VIAJES DEL TROPICO  SA DE CV,AVENIDA COBA 91 MANZANA 1 LOTE 3 91 1 SUPERMANZANA 26 BENITO JUAREZ 77509 Quintana Roo
1265,ENVASES PLASTICOS DEL NORTE  SA DE CV,PEDRO LASCURAIN 1116 A NI#O ARTILLERO MONTERREY 64280 Nuevo Leon
1266,GRUPO CONSULTOR EN DIVISAS  SA DE CV,PASEO DE LOS HEROES 9288 603 ZONA URBANA RIO TIJUANA TIJUANA 22010 Baja California
1267,SISTEMAS DE VANGUARDIA PARA EL COMERCIO SA DE CV,PEDRO SIMON LAPLACE 5520 nan ARBOLEDAS ZAPOPAN 45070 Jalisco
1268,NABD LATINO AMERICA  SA DE CV,RINCON DE LOS AHUEHUETES 100 nan PLAZA DEL SOL ZAPOPAN 45055 Jalisco
1269,JOLAM CONSTRUCCION YDISEO  SA DE CV,LAGO CATEMACO 10 403 ANAHUAC I SECCION MIGUEL HIDALGO 11320 CDMX
1270,SOPORTE TERMICO Y MECANICO  SA DE CV,J ROMO 1032 nan MODERNA GUADALAJARA 44190 Jalisco
1271,"GRUPO ECOZA,  SA DE CV",ALBINO ESPINOSA PONIENTE 933 nan MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
1272,MIDI JARDIN GDL  SA DE CV,PRL LAS FUENTES 4500 nan UNIDAD DIAZ ORDAZ ZAPOPAN 45080 Jalisco
1273,GRUPO PROFINEL S DE RL DE CV,MILLET 176 nan LA ESTANCIA ZAPOPAN 45030 Jalisco
1274,DEWALT&BDECKER SA DE CV,AVENIDA LA PAZ 1779 nan AMERICANA GUADALAJARA 44160 Jalisco
1275,INDUSTRIA DE SERVICIOS HERNANDEZ SA DE CV,PRECIPICIO 56 nan SANTA MARIA TEQUEPEXPAN SAN PEDRO TLAQUEPAQUE 45601 Jalisco
1276,INNOVAQUIM CORPORATION S DE RL DE CV,CALLE DIEGO CUENTAS 962 nan SAN ISIDRO GUADALAJARA 44740 Jalisco
1277,GOMEN HEALTH CARE SA DE CV,SANTA BEATRIZ 1249 nan SANTA MARIA GUADALAJARA 44350 Jalisco
1278,MANEJO INTEGRAL AMBIENTAL  SA DE CV,MALAQUITA 911 nan LA ESPERANZA GOMEZ PALACIO 35020 Durango
1279,TECNONAFER GLOBAL LOGISTICS  SA DE CV,MADERAS 104 2 nan LAS PINTITAS CENTRO EL SALTO 45693 Jalisco
1280,INSUMOS Y CONTROL INTEGRAL  SA DE CV,AV MEXICO 2798 5B OF 1 CIRCUNVALACION VALLA GUADALAJARA 44680 Jalisco
1281,BIRLOS AUTOMOTRICES HERCULES  SA DE CV,CALZ INDEPENDENCIA NTE 1106 nan INDEPENDENCIA ORIENT GUADALAJARA 44340 Jalisco
1282,INDUSTRIA Y COMERCIOZAPATERO  SA DE CV,AGUSTIN RIVERA 829 nan EL RETIRO GUADALAJARA 44280 Jalisco
1283,ARSA INDUSTRIAL 2000 SA DE CV,PSO DE LOS GANADEROS 239 nan LA GRANA ZAPOPAN 45130 Jalisco
1284,FAGSA INDUSTRIAL  SA DE CV,RIO ATOTONILCO 1689 nan ATLAS GUADALAJARA 44890 Jalisco
1285,ZETTABYTE ALTA TECNOLOGIA  SA DE CV,PASEO DE LA CANADA 505 nan VILLAS DE TORREMOLIN ZAPOPAN 45130 Jalisco
1286,DURAN DURAN INDUSTRIAS  SA DE CV,ALVARO OBREGON 144 nan PINTITAS EL SALTO 45693 Jalisco
1287,PLASTICOS TRES ERRES SA DE CV,PEDRO MORENO 77 nan REFORMA SAN MATEO ATENCO 52120 Estado de Mexico
1288,GENERAL DE PERFILES  SA DE CV,VIOLETA 585 nan S REFORMA GUADALAJARA 44460 Jalisco
1289,"SUPER PARTES, SA DE CV",CALZ EJERCITO 1314 nan QUINTA VELARDE GUADALAJARA 44430 Jalisco
1290,DAXI S DE RL DE CV,ALVAREZ DEL CASTILLO 182 nan ZONA OBLATOS GUADALAJARA 44380 Jalisco
1291,MEDICINA ESTETICA INTEGRAL  SA DE CV,VICTORIANO SALADO ALVAREZ 231 A LADRON DE GUEVARA GUADALAJARA 44600 Jalisco
1292,INNOVA CIELEC  SA DE CV,EMILIANO ZAPATA 380 nan TONALA CENTRO TONALA 45400 Jalisco
1293,SERVICIOS FEXEL  SA DE CV,CARRETERA SAN ISIDRO MAZATEPEC KM 11 99 A nan COFRADIA TLAJOMULCO DE ZU#IGA 45640 Jalisco
1294,DISTRIBUIDORA REALZA SA DE CV,CALZ OLIMPICA 1465 nan ATLAS GUADALAJARA 44870 Jalisco
1295,JL INSUMOS PARA LA INDUSTRIA DEL CALZADO SA DE CV,AV REVOLUCION 730 nan ANALCO GUADALAJARA 44450 Jalisco
1296,DISTRIBUCION COMERCIO Y DERIVADOS  SA DE CV,PABLO VALDEZ 555 nan LA PERLA GUADALAJARA 44360 Jalisco
1297,"BM CONTROL, SA DE CV",CALZADA DE LOS PARAISOS 525  1 # CIUDAD GRANJA ZAPOPAN 45010 Jalisco
1298,LIDERPLAST  SA DE CV,FRANCISCO VILLA 984 nan AGUA BLANCA IND ZAPOPAN 45235 Jalisco
1299,APLICACION Y ESTRATEGIAS EN SERVICIOS DEVIGILANCIA  SA DE CV,MOCTEZUMA SUR 2244 nan RESIDENCIAL ALAMEDA AHOME 81271 Sinaloa
1300,ESTRUCTURAS METALICAS BRICEO  SA DE CV,AVENIDA TOROCAHUI SN nan CENTRO GUASAVE 81110 Sinaloa
1301,RAYOS X Y ULTRASONIDO SAN LUCAS SA DE CV,FRAY MARIANO NAVARRO 97 ######## ATOTONILCO EL ALTO ATOTONILCO EL ALTO 47750 Jalisco
1302,CLICK COMMERCE SA DE CV,LUIS G BANUED 166 A CHAPULTEPEC NORTE MORELIA 58260 Michoacan
1303,TRANSPORTE DE ASEO PUBLICO MELCHOR OCAMPO  SA DE CV,AV COINTZIO 2312 nan EL CERRITO ITZICUARO MORELIA 58330 Michoacan
1304,TERRABELLA GREENHOUSE MEXICO  SA DE CV,CALLE URUGUAY 1231 nan LA NUEVA LUNETA ZAMORA 59689 Michoacan
1305,ALMENDRA REFRIGERADOS  SA DE CV,BRASILIA 10 nan LA NUEVA LUNETA ZAMORA 59680 Michoacan
1306,SONELI PERFUMERIA SA DE CV,MORELOS 82 A ALTOS URUAPAN CENTRO URUAPAN 60000 Michoacan
1307,PROCESS AVO S DE RL DE CV,AVE GARDENIA 167 nan PERIBAN DE RAMOS PERIBAN 60440 Michoacan
1308,SERVICIO CRUCERO JARIPO  SA DE CV,CARR MOREL JIQ KM 191 5 E ZAPA SN nan EMILIANO ZAPATA VILLAMAR 59551 Michoacan
1309,COMERCIALIZADORA AGROPECUARIA DE DEGOLLADO  SA DE CV,HIDALGO 302 nan SANTA CECILIA DEGOLLADO 47980 Jalisco
1310,BYMTESA DE MANZANILLO  SA DE CV,BLV LIC MIGUEL DE LA MADRID HURTADO 190 nan 16 DE SEPTIEMBRE MANZANILLO 28239 Colima
1311,COCOS Y FRUTAS TROPICALES  SA DE CV,KM 6 CARRETERA A PASCUALES SN nan LADISLAO MORENO TECOMAN 28170 Colima
1312,MATERIALES LA CENTRAL  SA DE CV,NINOS HEROES 2001 nan LAS JOYAS MANZANILLO 28230 Colima
1313,DISTRIBUIDORA DE MATERIALES PARA CONSTRUCCION JABE  SA DE CV,CARRETERA A IXTAPA 220 D LAS JUNTAS PUERTO VALLARTA 48291 Jalisco
1314,EUROMEXPOL  SA DE CV,HACIENDA DE ACAMBAY 8 EDIF A LOC 1 PRADO COAPA 2A SECCI TLALPAN 14357 CDMX
1315,DISPROFARM DE MEXICO SA DE CV,DELFIN LT 1 MZNA 111 DEL MAR TLAHUAC 13270 CDMX
1316,GRUPO INTERNACIONAL DE ELEVADORES  SA DE CV,CRACOVIA 72 T A 209 SAN ANGEL ALVARO OBREGON 1000 CDMX
1317,GRUPO RAYMEDIC SA DE CV,MIRADOR 136 LOCAL 1 EL MIRADOR COYOACAN 4950 CDMX
1318,LLANOS INGENIERIA ELECTROMECANICA  SA DE CV,FABIAN FLORES 4 nan SAN JUAN SAN PABLO O MILPA ALTA 12400 CDMX
1319,GRUPO AVALUO UNIDAD DE VALUACION  SA DE CV,AV INSURGENTES SUR 550 PSO 1 ROMA SUR CUAUHTEMOC 6760 CDMX
1320,ESPACIO LIMPIO SA DE CV,CERRADA DE ALMACENES 9 B nan EL JAGUEY AZCAPOTZALCO 2020 CDMX
1321,"PERGO, SA DE CV",FRESNOS 43 nan CAMPESTRE PALO ALTO CUAJIMALPA DE MORELOS 5119 CDMX
1322,IMPORTACION Y DISTRIBUCION DE ALIMENTOS  SA DE CV,PASILO 3 228 D CENTRAL DE ABASTO IZTAPALAPA 9040 CDMX
1323,SIELCOM  SA DE CV,MZ 24 LT 11 A HDA REAL DE TULTEPEC TULTEPEC 54987 Estado de Mexico
1324,EQUIPOS Y REFACCIONES MALDONADO  SA DE CV,CALZ DE LA HACIENDA MZA 132 LT 23 HACIENDA OJO DE AGUA TECAMAC 55770 Estado de Mexico
1325,COMERCIALIZADORA MUNDILOZA  SA DE CV,MORELOS 65 nan SAN CRISTOBAL CENTRO ECATEPEC 55000 Estado de Mexico
1326,MANUFACTURAS DE IMPLEMENTOS INDUSTRIALESY COMERC  SA DE CV,PRIVADA FRANCISCO VILLA Z3 MZ 24 LT 02 CUAUTEPEC B BAJO GUSTAVO A MADERO 7180 CDMX
1327,ENVASES MASAI  SA DE CV,AV CHIQUIHUITE MZ 23 36 B CANDELARIA TICOMAN GUSTAVO A MADERO 7310 CDMX
1328,INGENIERIA Y TECNOLOGIA APLICADA NCO  SA DE CV,SAN EMILION 304 nan OTRA NO ESPECIFICADA EN EL CAT AGUASCALIENTES 20310 Aguascalientes
1329,TUCSON HATS  SA DE CV,CARRETERA SAN FRANCISCO LEON KM 2 SN nan LOS REMEDIOS SAN FRANCISCO DEL RINCON 36444 Guanajuato
1330,PIEL Y DERIVADOS CRUZ  SA DE CV,AVENIDA DEL AGRICULTOR 436 nan SAN ISIDRO LABRADOR LEON 37209 Guanajuato
1331,IMPORTADORA EURI  SA DE CV,ARBOL DEL VALLE 209 nan VALLE DE LEON LEON 37140 Guanajuato
1332,ESMAFERRETEROS SA DE CV,HERREROS 228 A A EL COECILLO LEON 37260 Guanajuato
1333,COMBUSTIBLES MAAS SA DE CV,CUAUTLA 2 nan CAPITAN ANTONIO REYES HUEJUTLA DE REYES 43000 Hidalgo
1334,TRANSPORTES GRUM  SA DE CV,PRIVADA CLAUDIA 130 1 EX#HACIENDA EL TINTE QUERETARO 76134 Queretaro
1335,TRANSPORTES SANCHEZ FERRER  SA DE CV,ANILLO PERIFERICO ORIENTE 8201 B OTRA NO ESPECIFICADA SOLEDAD DE GRACIANO SANCHEZ 78430 San Luis Potosi
1336,EQUIPOS Y BARRENACIONES DE SAN LUIS  SA DE CV,FRANCISCO I MADERO 107 nan RURAL W SOLEDAD DE GRACIANO SANCHEZ 78437 San Luis Potosi
1337,BICYCLE VISION STORE SA DE CV,AV CENTENARIO 486 nan NEXTENGO AZCAPOTZALCO 2070 CDMX
1338,IDENTICO DE MEXICO  SA DE CV,INSURGENTES SUR PISO 3 1863 DEP 301B GUADALUPE INN ALVARO OBREGON 1020 CDMX
1339,DARUMA RELOJES S DE RL DE CV,AVENIDA ARQUIMEDES 130 LOCAL 41 POLANCO IV SECCION MIGUEL HIDALGO 11550 CDMX
1340,GAF FOOD TECNOLOGY  SA DE CV,MONTES URALES 755 PISO 5 OFICINA 5516 LOMAS DE CHAPULTEPEC I SECCION MIGUEL HIDALGO 11000 CDMX
1341,MUN LOGYC  SA DE CV,AV HOMERO 820 nan POLANCO IV SECCION MIGUEL HIDALGO 11550 CDMX
1342,CORPORACION INTEGRALEN TELECOMUNICACION ES  SA DE CV,LEIBNITZ 14 1104 ANZURES MIGUEL HIDALGO 11590 CDMX
1343,DISTRIBUIDORA CRISBEN  SA DE CV,PASEO DE LOS TAMARINDOS 400 A PISO 21 INT A BOSQUES DE LAS LOMAS CUAJIMALPA DE MORELOS 5120 CDMX
1344,BRI & WORKING  SA DE CV,AV CALZADA GRAL MARIANO ESCOBEDO 444 101 ANZURES MIGUEL HIDALGO 11590 CDMX
1345,ADVERTISING & MARKETING ARCADE  SA DE CV,DE LAS FLORES 12 nan DE STA URSULA COAPA COYOACAN 4650 CDMX
1346,LUBRESA MEXICO SA DE CV,AV GRANJAS 14 nan LAS COLONIAS ATIZAPAN DE ZARAGOZA 52953 Estado de Mexico
1347,CONSTRUCTORA ZUMIKON SA DE CV,CALLE INDEPENDENCIA SUR 1353 0 SAN MIGUEL TOTOCUITL METEPEC 52143 Estado de Mexico
1348,GRUPO OSDELSA  SA DE CV,ACAPULCO 9 nan SAN JERONIMO CHICAHU METEPEC 52170 Estado de Mexico
1349,AUTOMANUFACTURAS INGENIERIA Y SISTEMAS  SA DE CV,MUNICIPIO DE TLALNEPANTLA 43 nan IZCALLI CUAUHTEMOC I METEPEC 52176 Estado de Mexico
1350,VBDESARROLLOS  SA DE CV,VASCO DE QUIROGA 3900 TORRE 4 PISO 10B SANTA FE CUAJIMALPA CUAJIMALPA DE MORELOS 5348 CDMX
1351,COMERCIALIZADORA INTERNACIONAL DIES  SA DE CV,COATLICUE 10 MZ 154 LT 17 SAN MIGUEL XOCHIMANG ATIZAPAN DE ZARAGOZA 52927 Estado de Mexico
1352,DIRECCION DE OPERACIONES  SA DE CV,MARIANO MATAMOROS 191 1 TLALPAN CENTRO TLALPAN 14000 CDMX
1353,VIA PET  SA DE CV,INSURGENTES SUR 605 1206B NAPOLES BENITO JUAREZ 3810 CDMX
1354,AUTOMATIZACION ESPECIALIZADA Y ELEMENTOSDE CONTROL  SA DE CV,TRIPOLI 221 5 PORTALES SUR BENITO JUAREZ 3300 CDMX
1355,REPRESENTACIONES JMA SA DE CV,EJIDO SAN ANTONIO 12 nan EXEJIDO DE SAN FRANCISCO CULHU COYOACAN 4420 CDMX
1356,CLEAN UP CAR S EA SA DE CV,BERLIN 130 nan DEL CARMEN COYOACAN 4100 CDMX
1357,TELECOMUNICACIONES YDATOS DE LA NUEVA G ENERACION  SA DE CV,AV CANAL DE MIRAMONTES 2054 ALTOS EDUCACION COYOACAN 4400 CDMX
1358,MONTI + LEHO ARKITEKS DE RL DE CV,AVENIDA RIO CHURUBUSCO 59 DESP 101 PORTALES SUR BENITO JUAREZ 3300 CDMX
1359,FLUX MAQ  SA DE CV,SAN LORENZO 279 19 SAN NICOLAS TOLENTIN IZTAPALAPA 9850 CDMX
1360,QUANTUM EQUIPOS Y SOLUCIONES  SA DE CV,ANILLO PERIFERICO BLVD ADOLFO RUIZ CORTINES 3332 1702 JARDINES DEL PEDREGA ALVARO OBREGON 1900 CDMX
1361,NEUROPOLYGRAPH & TECNOLOGY  SA DE CV,HOMERO 229 DESP MS3 POLANCO V SECCION MIGUEL HIDALGO 11560 CDMX
1362,WATTS & BYTES  SA DE CV,AV CIRCUITO CIRCUNVALACION ORIENTE 8 M 103 CIUDAD SATELITE NAUCALPAN DE JUAREZ 53100 Estado de Mexico
1363,GRUPO COMERCIAL SAGOPA  SA DE CV,INDIANA 260 nan CIUDAD DE LOS DEPORT BENITO JUAREZ 3710 CDMX
1364,MANDARINA DIGITAL SA DE CV,PEZTALOZZI 732 BIS NARVARTE PONIENTE BENITO JUAREZ 3020 CDMX
1365,JT INTEGRITY CLAIMS GLOBAL ADJUSTERS  SA DE CV,SAN FRANCISCO 1384 C102 TLACOQUEMECATL BENITO JUAREZ 3200 CDMX
1366,CONFECCIONES MOUSSAN SA DE CV,2A CALLE DE LONDRES 10 nan SAN ALVARO AZCAPOTZALCO 2090 CDMX
1367,UNION EN CALIDAD HUMANA  SA DE CV,HECTOR FIERRO 13 402 EMILIANO ZAPATA COYOACAN 4815 CDMX
1368,ALEOS EMPIRE  SA DE CV,SEGUNDA CALLE MANUEL CUEVAS SM1 MZA 7 LOTE 7 VICENTE GUERRERO IZTAPALAPA 9200 CDMX
1369,STAR JOB  SA DE CV,AVELLANAS 11 nan AMPLIACION SAN MARCOS NORTE XOCHIMILCO 16038 CDMX
1370,SYJ MODA  SA DE CV,BOULEVARD AEROPUERTO 55 L 12C PARQUE INDUSTRIAL LE LERMA 52000 Estado de Mexico
1371,FRANQUICIATARIO DEL VALLE SUR 2015 SA DE CV,COYOACAN 1108 nan DEL VALLE CENTRO BENITO JUAREZ 3100 CDMX
1372,FLUMONT  SA DE CV,JICOTE 151 nan PEDREGAL DE SANTO DO COYOACAN 4369 CDMX
1373,TURISMO FRE  SA DE CV,TABASCO 226 PB ROMA NORTE CUAUHTEMOC 6700 CDMX
1374,INTERGLOBALTECH  SA DE CV,BLVD MANUEL AVILA CAMACHO 1903 600 A CIUDAD SATELITE NAUCALPAN DE JUAREZ 53100 Estado de Mexico
1375,DURANGO ELECTROMECANICA  SA DE CV,5 DE FEBRERO OTE 700 C CENTRO DURANGO 34000 Durango
1376,PRODUCCIONES DIGITALES DEL NORTE  SA DE CV,BLVD ROGELIO CANTU 333 5 SANTA MARIA MONTERREY 64650 Nuevo Leon
